run	biosample	rank	n_pathogens	n_cryptic	coinfection	declared_taxids	declared_names	stress	setting	coinf_intent
SRR391827	SAMN00767944	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391828	SAMN00767945	species	3	2	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391828	SAMN00767945	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391829	SAMN00767946	species	5	4	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391829	SAMN00767946	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391830	SAMN00767947	species	10	8	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391830	SAMN00767947	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391832	SAMN00767949	species	2	1	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391832	SAMN00767949	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391835	SAMN00767952	species	3	2	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391835	SAMN00767952	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391836	SAMN00767953	species	3	2	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391836	SAMN00767953	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391837	SAMN00767954	species	11	9	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391837	SAMN00767954	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391840	SAMN00767957	species	1	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391840	SAMN00767957	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391841	SAMN00767958	species	3	2	yes	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR391841	SAMN00767958	genus	0	0	no	31870,80884	Colletotrichum graminicola; Colletotrichum higginsianum	biotic	field	single_pathogen_focus
SRR4044953	SAMN05597277	species	2	1	yes	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4044953	SAMN05597277	genus	0	0	no	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4044954	SAMN05597276	species	2	1	yes	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4044954	SAMN05597276	genus	0	0	no	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4044955	SAMN05597275	species	2	1	yes	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4044955	SAMN05597275	genus	0	0	no	5059	Aspergillus flavus	biotic	field	intentional_multi_pathogen
SRR4240603	SAMN05717949	species	2	1	yes	1047171,5180	Sclerotinia sclerotiorum; Zymoseptoria tritici	biotic	field	single_pathogen_focus
SRR4240603	SAMN05717949	genus	0	0	no	1047171,5180	Sclerotinia sclerotiorum; Zymoseptoria tritici	biotic	field	single_pathogen_focus
SRR4240604	SAMN05717950	species	2	1	yes	1047171,5180	Sclerotinia sclerotiorum; Zymoseptoria tritici	biotic	field	single_pathogen_focus
SRR4240604	SAMN05717950	genus	0	0	no	1047171,5180	Sclerotinia sclerotiorum; Zymoseptoria tritici	biotic	field	single_pathogen_focus
SRR4296236	SAMN05824290	species	5	4	yes	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296236	SAMN05824290	genus	0	0	no	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296237	SAMN05824289	species	5	4	yes	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296237	SAMN05824289	genus	0	0	no	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296238	SAMN05824299	species	3	2	yes	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296238	SAMN05824299	genus	0	0	no	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296239	SAMN05824288	species	3	2	yes	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296239	SAMN05824288	genus	0	0	no	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296240	SAMN05824301	species	3	2	yes	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR4296240	SAMN05824301	genus	0	0	no	1159556	Ustilaginoidea virens	biotic	field	single_pathogen_focus
SRR5225794	SAMN06291429	species	14	13	yes	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5225794	SAMN06291429	genus	0	0	no	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5225796	SAMN06291433	species	11	10	yes	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5225796	SAMN06291433	genus	0	0	no	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5225798	SAMN06291431	species	13	12	yes	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5225798	SAMN06291431	genus	0	0	no	135779,348901	Cercospora zeina; Cercospora zeae-maydis	biotic	field	single_pathogen_focus
SRR5712016	SAMN07253305	species	3	2	yes	1047171,5506	Zymoseptoria tritici; Fusarium; powdery mildew; stripe rust	biotic	field	single_pathogen_focus
SRR5712016	SAMN07253305	genus	0	0	no	1047171,5506	Zymoseptoria tritici; Fusarium; powdery mildew; stripe rust	biotic	field	single_pathogen_focus
SRR579533	SAMN01737610	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR579533	SAMN01737610	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR5904040	SAMN07454245	species	6	5	yes	948311	Fusarium proliferatum	biotic	field	single_pathogen_focus
SRR5904040	SAMN07454245	genus	0	0	no	948311	Fusarium proliferatum	biotic	field	single_pathogen_focus
SRR5909661	SAMN06764809	species	7	7	yes			none	field	not_disease_focused
SRR5909661	SAMN06764809	genus	0	0	no			none	field	not_disease_focused
SRR6039724	SAMN07648040	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039724	SAMN07648040	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039726	SAMN07648083	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039726	SAMN07648083	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039728	SAMN07648079	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039728	SAMN07648079	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039729	SAMN07648079	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039729	SAMN07648079	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039731	SAMN07648078	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039731	SAMN07648078	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039732	SAMN07648077	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039732	SAMN07648077	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039733	SAMN07648076	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039733	SAMN07648076	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039734	SAMN07648075	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039734	SAMN07648075	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039735	SAMN07648074	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039735	SAMN07648074	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039736	SAMN07648074	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039736	SAMN07648074	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039737	SAMN07648073	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039737	SAMN07648073	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039738	SAMN07648073	species	1	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039738	SAMN07648073	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039743	SAMN07648067	species	2	1	yes	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039743	SAMN07648067	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039744	SAMN07648066	species	2	1	yes	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6039744	SAMN07648066	genus	0	0	no	5270	Ustilago maydis	biotic	field	single_pathogen_focus
SRR6041850	SAMN07655933	species	8	7	yes	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6041850	SAMN07655933	genus	0	0	no	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6041851	SAMN07655932	species	9	8	yes	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6041851	SAMN07655932	genus	0	0	no	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6041852	SAMN07655943	species	8	7	yes	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6041852	SAMN07655943	genus	0	0	no	690256	Colletotrichum fructicola	biotic	field	single_pathogen_focus
SRR6189709	SAMN07811785	species	8	7	yes	40559	Botrytis cinerea	biotic	field	single_pathogen_focus
SRR6189709	SAMN07811785	genus	0	0	no	40559	Botrytis cinerea	biotic	field	single_pathogen_focus
SRR6218744	SAMN07836359	species	5	4	yes	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218744	SAMN07836359	genus	0	0	no	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218748	SAMN07836355	species	5	4	yes	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218748	SAMN07836355	genus	0	0	no	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218752	SAMN07836343	species	5	4	yes	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218752	SAMN07836343	genus	0	0	no	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218756	SAMN07836348	species	5	4	yes	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218756	SAMN07836348	genus	0	0	no	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218770	SAMN07836330	species	5	4	yes	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6218770	SAMN07836330	genus	0	0	no	5297	Puccinia graminis f.sp. tritici race Ug99; Puccinia graminis f.sp. tritici (Pgt)	biotic	field	single_pathogen_focus
SRR6221904	SAMN07821299	species	2	1	yes	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6221904	SAMN07821299	genus	0	0	no	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6221905	SAMN07821312	species	2	1	yes	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6221905	SAMN07821312	genus	0	0	no	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6221906	SAMN07821297	species	1	0	no	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6221906	SAMN07821297	genus	0	0	no	4787	Phytophthora infestans	biotic	field	single_pathogen_focus
SRR6242027	SAMN07836885	species	8	8	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242027	SAMN07836885	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242030	SAMN07836888	species	7	7	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242030	SAMN07836888	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242034	SAMN07836892	species	7	7	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242034	SAMN07836892	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242035	SAMN07836903	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242035	SAMN07836903	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242036	SAMN07836894	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242036	SAMN07836894	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242037	SAMN07836903	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242037	SAMN07836903	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242038	SAMN07836896	species	6	6	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242038	SAMN07836896	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242039	SAMN07836896	species	7	7	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242039	SAMN07836896	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242040	SAMN07836897	species	2	2	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242040	SAMN07836897	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242045	SAMN07836896	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242045	SAMN07836896	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242046	SAMN07836897	species	3	3	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242046	SAMN07836897	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242049	SAMN07836898	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242049	SAMN07836898	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242050	SAMN07836898	species	4	4	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242050	SAMN07836898	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242051	SAMN07836899	species	6	6	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242051	SAMN07836899	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242052	SAMN07836899	species	7	7	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242052	SAMN07836899	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242053	SAMN07836900	species	6	6	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242053	SAMN07836900	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242054	SAMN07836899	species	7	7	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242054	SAMN07836899	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242057	SAMN07836901	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242057	SAMN07836901	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242058	SAMN07836901	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242058	SAMN07836901	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242059	SAMN07836902	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242059	SAMN07836902	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242061	SAMN07836901	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242061	SAMN07836901	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242063	SAMN07836903	species	5	5	yes	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6242063	SAMN07836903	genus	0	0	no	56615	Puccinia graminis f. sp. tritici	biotic	field	single_pathogen_focus
SRR6279324	SAMN08000553	species	4	3	yes	5059	Aspergillus flavus	biotic	field	single_pathogen_focus
SRR6279324	SAMN08000553	genus	0	0	no	5059	Aspergillus flavus	biotic	field	single_pathogen_focus
SRR6292047	SAMN08026704	species	12	11	yes	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292047	SAMN08026704	genus	0	0	no	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292051	SAMN08026704	species	15	13	yes	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292051	SAMN08026704	genus	0	0	no	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292066	SAMN08026692	species	2	1	yes	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292066	SAMN08026692	genus	0	0	no	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292089	SAMN08026698	species	12	11	yes	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6292089	SAMN08026698	genus	0	0	no	117187,5059	Aspergillus flavus; Fusarium verticillioides	biotic	field	intentional_multi_pathogen
SRR6395482	SAMN08212029	species	1	0	no	318829,456999,64187	Magnaporthe oryzae; Rhizoctonia solani; Xanthomonas oryzae pv. oryzae	biotic	field	intentional_multi_pathogen
SRR6395482	SAMN08212029	genus	0	0	no	318829,456999,64187	Magnaporthe oryzae; Rhizoctonia solani; Xanthomonas oryzae pv. oryzae	biotic	field	intentional_multi_pathogen
