genus	deep_species	shallow_species	deep_depth	shallow_pangenome_kmers	overlap_kmers	ambiguous_at_b1	ambiguous_at_b4	frac_misassigned_at_b1	frac_misassigned_at_b4	misassigned_at_b1	misassigned_at_b4
Fusarium	Fusarium cf. solani	Fusarium pseudograminearum	12	27985200	77800	63600	77400	0.000507	1.4e-05	14200	400
Fusarium	Fusarium cf. solani	Fusarium pseudograminearum	13	27985200	77800	63600	77400	0.000507	1.4e-05	14200	400
Fusarium	Fusarium cf. solani	Fusarium pseudograminearum	14	27985200	77800	63600	77400	0.000507	1.4e-05	14200	400
Fusarium	Fusarium cf. solani	Fusarium verticillioides	1	24637600	43400	42200	43400	4.9e-05	0.0	1200	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	2	24637600	43800	42600	43800	4.9e-05	0.0	1200	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	3	24637600	43800	42600	43800	4.9e-05	0.0	1200	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	4	24637600	47200	45200	47200	8.1e-05	0.0	2000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	5	24637600	47200	45200	47200	8.1e-05	0.0	2000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	6	24637600	50000	48000	50000	8.1e-05	0.0	2000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	7	24637600	50000	48000	50000	8.1e-05	0.0	2000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	8	24637600	50000	48000	50000	8.1e-05	0.0	2000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	9	24637600	59400	56800	59400	0.000106	0.0	2600	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	10	24637600	60000	57400	60000	0.000106	0.0	2600	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	11	24637600	60800	58200	60800	0.000106	0.0	2600	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	12	24637600	63600	60600	63600	0.000122	0.0	3000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	13	24637600	63600	60600	63600	0.000122	0.0	3000	0
Fusarium	Fusarium cf. solani	Fusarium verticillioides	14	24637600	63600	60600	63600	0.000122	0.0	3000	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	1	31587600	56200	50400	56200	0.000184	0.0	5800	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	2	31587600	57600	51800	57600	0.000184	0.0	5800	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	3	31587600	82800	74800	82800	0.000253	0.0	8000	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	4	31587600	83400	75400	83400	0.000253	0.0	8000	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	5	31587600	93200	83200	93200	0.000317	0.0	10000	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	6	31587600	94200	84000	94200	0.000323	0.0	10200	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	7	31587600	102200	90600	102200	0.000367	0.0	11600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	8	31587600	102400	90800	102400	0.000367	0.0	11600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	9	31587600	102400	90800	102400	0.000367	0.0	11600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	10	31587600	102400	90800	102400	0.000367	0.0	11600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	11	31587600	102600	91000	102600	0.000367	0.0	11600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	12	31587600	863400	775800	863400	0.002773	0.0	87600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	13	31587600	863600	776000	863600	0.002773	0.0	87600	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	14	31587600	878200	787800	878200	0.002862	0.0	90400	0
Fusarium	Fusarium lateritium	Fusarium ambrosium	15	31587600	909400	814800	909400	0.002995	0.0	94600	0
Fusarium	Fusarium lateritium	Fusarium cf. solani	1	63232400	72000	50600	56000	0.000338	0.000253	21400	16000
Fusarium	Fusarium lateritium	Fusarium cf. solani	2	63232400	74200	52200	57800	0.000348	0.000259	22000	16400
Fusarium	Fusarium lateritium	Fusarium cf. solani	3	63232400	115600	75800	84400	0.000629	0.000493	39800	31200
Fusarium	Fusarium lateritium	Fusarium cf. solani	4	63232400	116400	76400	85000	0.000633	0.000497	40000	31400
Fusarium	Fusarium lateritium	Fusarium cf. solani	5	63232400	130600	83800	93800	0.00074	0.000582	46800	36800
Fusarium	Fusarium lateritium	Fusarium cf. solani	6	63232400	131800	84600	94600	0.000746	0.000588	47200	37200
Fusarium	Fusarium lateritium	Fusarium cf. solani	7	63232400	143400	90400	102200	0.000838	0.000652	53000	41200
Fusarium	Fusarium lateritium	Fusarium cf. solani	8	63232400	143800	90800	102600	0.000838	0.000652	53000	41200
Fusarium	Fusarium lateritium	Fusarium cf. solani	9	63232400	144200	90800	102600	0.000845	0.000658	53400	41600
Fusarium	Fusarium lateritium	Fusarium cf. solani	10	63232400	144200	90800	102600	0.000845	0.000658	53400	41600
Fusarium	Fusarium lateritium	Fusarium cf. solani	11	63232400	144800	91000	102800	0.000851	0.000664	53800	42000
Fusarium	Fusarium lateritium	Fusarium cf. solani	12	63232400	1273400	768000	874600	0.007993	0.006307	505400	398800
Fusarium	Fusarium lateritium	Fusarium cf. solani	13	63232400	1273600	768000	874600	0.007996	0.00631	505600	399000
Fusarium	Fusarium lateritium	Fusarium cf. solani	14	63232400	1296000	779200	889400	0.008173	0.00643	516800	406600
Fusarium	Fusarium lateritium	Fusarium cf. solani	15	63232400	1343200	805200	920000	0.008508	0.006693	538000	423200
Fusarium	Fusarium lateritium	Fusarium euwallaceae	1	24631000	51200	50400	51200	3.2e-05	0.0	800	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	2	24631000	52200	51400	52200	3.2e-05	0.0	800	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	3	24631000	74400	73200	74400	4.9e-05	0.0	1200	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	4	24631000	75000	73800	75000	4.9e-05	0.0	1200	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	5	24631000	83400	82200	83400	4.9e-05	0.0	1200	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	6	24631000	84000	82800	84000	4.9e-05	0.0	1200	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	7	24631000	89200	87800	89200	5.7e-05	0.0	1400	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	8	24631000	89400	87800	89400	6.5e-05	0.0	1600	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	9	24631000	89400	87800	89400	6.5e-05	0.0	1600	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	10	24631000	89400	87800	89400	6.5e-05	0.0	1600	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	11	24631000	89600	88000	89600	6.5e-05	0.0	1600	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	12	24631000	778600	764200	778600	0.000585	0.0	14400	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	13	24631000	778600	764200	778600	0.000585	0.0	14400	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	14	24631000	792000	777600	792000	0.000585	0.0	14400	0
Fusarium	Fusarium lateritium	Fusarium euwallaceae	15	24631000	817600	802600	817600	0.000609	0.0	15000	0
Fusarium	Fusarium lateritium	Fusarium falciforme	1	30412600	69400	50800	69200	0.000612	7e-06	18600	200
Fusarium	Fusarium lateritium	Fusarium falciforme	2	30412600	71400	52000	71200	0.000638	7e-06	19400	200
Fusarium	Fusarium lateritium	Fusarium falciforme	3	30412600	94800	74600	94200	0.000664	2e-05	20200	600
Fusarium	Fusarium lateritium	Fusarium falciforme	4	30412600	96200	75400	95600	0.000684	2e-05	20800	600
Fusarium	Fusarium lateritium	Fusarium falciforme	5	30412600	109600	83800	108200	0.000848	4.6e-05	25800	1400
Fusarium	Fusarium lateritium	Fusarium falciforme	6	30412600	110600	84400	109200	0.000861	4.6e-05	26200	1400
Fusarium	Fusarium lateritium	Fusarium falciforme	7	30412600	118800	92000	117000	0.000881	5.9e-05	26800	1800
Fusarium	Fusarium lateritium	Fusarium falciforme	8	30412600	119400	92200	117600	0.000894	5.9e-05	27200	1800
Fusarium	Fusarium lateritium	Fusarium falciforme	9	30412600	119400	92200	117600	0.000894	5.9e-05	27200	1800
Fusarium	Fusarium lateritium	Fusarium falciforme	10	30412600	119600	92400	117800	0.000894	5.9e-05	27200	1800
Fusarium	Fusarium lateritium	Fusarium falciforme	11	30412600	120000	92600	118200	0.000901	5.9e-05	27400	1800
Fusarium	Fusarium lateritium	Fusarium falciforme	12	30412600	1039400	937000	1031000	0.003367	0.000276	102400	8400
Fusarium	Fusarium lateritium	Fusarium falciforme	13	30412600	1039600	937000	1031200	0.003374	0.000276	102600	8400
Fusarium	Fusarium lateritium	Fusarium falciforme	14	30412600	1053800	950400	1045200	0.0034	0.000283	103400	8600
Fusarium	Fusarium lateritium	Fusarium falciforme	15	30412600	1080000	974600	1070800	0.003466	0.000303	105400	9200
Fusarium	Fusarium lateritium	Fusarium floridanum	1	24348200	50000	49200	50000	3.3e-05	0.0	800	0
Fusarium	Fusarium lateritium	Fusarium floridanum	2	24348200	51000	50200	51000	3.3e-05	0.0	800	0
Fusarium	Fusarium lateritium	Fusarium floridanum	3	24348200	74600	73200	74600	5.7e-05	0.0	1400	0
Fusarium	Fusarium lateritium	Fusarium floridanum	4	24348200	75200	73800	75200	5.7e-05	0.0	1400	0
Fusarium	Fusarium lateritium	Fusarium floridanum	5	24348200	82400	80600	82400	7.4e-05	0.0	1800	0
Fusarium	Fusarium lateritium	Fusarium floridanum	6	24348200	83200	81400	83200	7.4e-05	0.0	1800	0
Fusarium	Fusarium lateritium	Fusarium floridanum	7	24348200	90200	88200	90200	8.2e-05	0.0	2000	0
Fusarium	Fusarium lateritium	Fusarium floridanum	8	24348200	90400	88400	90400	8.2e-05	0.0	2000	0
Fusarium	Fusarium lateritium	Fusarium floridanum	9	24348200	90400	88400	90400	8.2e-05	0.0	2000	0
Fusarium	Fusarium lateritium	Fusarium floridanum	10	24348200	90400	88400	90400	8.2e-05	0.0	2000	0
Fusarium	Fusarium lateritium	Fusarium floridanum	11	24348200	90600	88600	90600	8.2e-05	0.0	2000	0
Fusarium	Fusarium lateritium	Fusarium floridanum	12	24348200	787400	761400	786800	0.001068	2.5e-05	26000	600
Fusarium	Fusarium lateritium	Fusarium floridanum	13	24348200	787800	761600	787200	0.001076	2.5e-05	26200	600
Fusarium	Fusarium lateritium	Fusarium floridanum	14	24348200	799400	773000	798800	0.001084	2.5e-05	26400	600
Fusarium	Fusarium lateritium	Fusarium floridanum	15	24348200	823600	796400	823000	0.001117	2.5e-05	27200	600
Fusarium	Fusarium lateritium	Fusarium poae	1	22366600	106800	102800	106800	0.000179	0.0	4000	0
Fusarium	Fusarium lateritium	Fusarium poae	2	22366600	115600	110400	115600	0.000232	0.0	5200	0
Fusarium	Fusarium lateritium	Fusarium poae	3	22366600	2322400	2220400	2322400	0.00456	0.0	102000	0
Fusarium	Fusarium lateritium	Fusarium poae	4	22366600	2323600	2221400	2323600	0.004569	0.0	102200	0
Fusarium	Fusarium lateritium	Fusarium poae	5	22366600	3141000	2988200	3141000	0.006832	0.0	152800	0
Fusarium	Fusarium lateritium	Fusarium poae	6	22366600	3142600	2989600	3142600	0.006841	0.0	153000	0
Fusarium	Fusarium lateritium	Fusarium poae	7	22366600	3153800	2999200	3153800	0.006912	0.0	154600	0
Fusarium	Fusarium lateritium	Fusarium poae	8	22366600	3154600	3000000	3154600	0.006912	0.0	154600	0
Fusarium	Fusarium lateritium	Fusarium poae	9	22366600	3155200	3000400	3155200	0.006921	0.0	154800	0
Fusarium	Fusarium lateritium	Fusarium poae	10	22366600	3155400	3000600	3155400	0.006921	0.0	154800	0
Fusarium	Fusarium lateritium	Fusarium poae	11	22366600	3181000	3023000	3181000	0.007064	0.0	158000	0
Fusarium	Fusarium lateritium	Fusarium poae	12	22366600	3191600	3033200	3191600	0.007082	0.0	158400	0
Fusarium	Fusarium lateritium	Fusarium poae	13	22366600	3196800	3038200	3196800	0.007091	0.0	158600	0
Fusarium	Fusarium lateritium	Fusarium poae	14	22366600	3211600	3051200	3211600	0.007171	0.0	160400	0
Fusarium	Fusarium lateritium	Fusarium poae	15	22366600	3230200	3068200	3230200	0.007243	0.0	162000	0
Fusarium	Fusarium lateritium	Fusarium culmorum	1	20455200	115000	112000	113800	0.000147	5.9e-05	3000	1200
Fusarium	Fusarium lateritium	Fusarium culmorum	2	20455200	119800	115200	117200	0.000225	0.000127	4600	2600
Fusarium	Fusarium lateritium	Fusarium culmorum	3	20455200	1050800	1013200	1037200	0.001838	0.000665	37600	13600
Fusarium	Fusarium lateritium	Fusarium culmorum	4	20455200	1053200	1014600	1039000	0.001887	0.000694	38600	14200
Fusarium	Fusarium lateritium	Fusarium culmorum	5	20455200	1396000	1330600	1367200	0.003197	0.001408	65400	28800
Fusarium	Fusarium lateritium	Fusarium culmorum	6	20455200	1396600	1331000	1367800	0.003207	0.001408	65600	28800
Fusarium	Fusarium lateritium	Fusarium culmorum	7	20455200	1411400	1344400	1381800	0.003275	0.001447	67000	29600
Fusarium	Fusarium lateritium	Fusarium culmorum	8	20455200	1411800	1344600	1382000	0.003285	0.001457	67200	29800
Fusarium	Fusarium lateritium	Fusarium culmorum	9	20455200	1412200	1344800	1382400	0.003295	0.001457	67400	29800
Fusarium	Fusarium lateritium	Fusarium culmorum	10	20455200	1412600	1345200	1382800	0.003295	0.001457	67400	29800
Fusarium	Fusarium lateritium	Fusarium culmorum	11	20455200	1422800	1353000	1392800	0.003412	0.001467	69800	30000
Fusarium	Fusarium lateritium	Fusarium culmorum	12	20455200	1436600	1366000	1406400	0.003451	0.001476	70600	30200
Fusarium	Fusarium lateritium	Fusarium culmorum	13	20455200	1444200	1366000	1414000	0.003823	0.001476	78200	30200
Fusarium	Fusarium lateritium	Fusarium culmorum	14	20455200	1467800	1387400	1437400	0.003931	0.001486	80400	30400
Fusarium	Fusarium lateritium	Fusarium culmorum	15	20455200	1495000	1413600	1464000	0.003979	0.001516	81400	31000
Fusarium	Fusarium lateritium	Fusarium fujikuroi	1	32166200	122200	115800	120000	0.000199	6.8e-05	6400	2200
Fusarium	Fusarium lateritium	Fusarium fujikuroi	2	32166200	127200	120000	124800	0.000224	7.5e-05	7200	2400
Fusarium	Fusarium lateritium	Fusarium fujikuroi	3	32166200	184200	172400	180000	0.000367	0.000131	11800	4200
Fusarium	Fusarium lateritium	Fusarium fujikuroi	4	32166200	187000	174200	182200	0.000398	0.000149	12800	4800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	5	32166200	205200	190000	200000	0.000473	0.000162	15200	5200
Fusarium	Fusarium lateritium	Fusarium fujikuroi	6	32166200	206200	190800	200800	0.000479	0.000168	15400	5400
Fusarium	Fusarium lateritium	Fusarium fujikuroi	7	32166200	228200	211000	222400	0.000535	0.00018	17200	5800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	8	32166200	228800	211600	223000	0.000535	0.00018	17200	5800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	9	32166200	229600	212400	223800	0.000535	0.00018	17200	5800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	10	32166200	229800	212600	224000	0.000535	0.00018	17200	5800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	11	32166200	230200	213000	224400	0.000535	0.00018	17200	5800
Fusarium	Fusarium lateritium	Fusarium fujikuroi	12	32166200	252200	234000	246200	0.000566	0.000187	18200	6000
Fusarium	Fusarium lateritium	Fusarium fujikuroi	13	32166200	253400	234400	247200	0.000591	0.000193	19000	6200
Fusarium	Fusarium lateritium	Fusarium fujikuroi	14	32166200	293200	272600	287000	0.00064	0.000193	20600	6200
Fusarium	Fusarium lateritium	Fusarium fujikuroi	15	32166200	354000	328400	347200	0.000796	0.000211	25600	6800
Fusarium	Fusarium lateritium	Fusarium graminearum	1	26759200	120800	115600	119600	0.000194	4.5e-05	5200	1200
Fusarium	Fusarium lateritium	Fusarium graminearum	2	26759200	128000	119000	123600	0.000336	0.000164	9000	4400
Fusarium	Fusarium lateritium	Fusarium graminearum	3	26759200	1052600	1003200	1038600	0.001846	0.000523	49400	14000
Fusarium	Fusarium lateritium	Fusarium graminearum	4	26759200	1055000	1004400	1040400	0.001891	0.000546	50600	14600
Fusarium	Fusarium lateritium	Fusarium graminearum	5	26759200	1382600	1306400	1362400	0.002848	0.000755	76200	20200
Fusarium	Fusarium lateritium	Fusarium graminearum	6	26759200	1383400	1307200	1363200	0.002848	0.000755	76200	20200
Fusarium	Fusarium lateritium	Fusarium graminearum	7	26759200	1400200	1321800	1378600	0.00293	0.000807	78400	21600
Fusarium	Fusarium lateritium	Fusarium graminearum	8	26759200	1400400	1321800	1378600	0.002937	0.000815	78600	21800
Fusarium	Fusarium lateritium	Fusarium graminearum	9	26759200	1400800	1321800	1378600	0.002952	0.00083	79000	22200
Fusarium	Fusarium lateritium	Fusarium graminearum	10	26759200	1401200	1322200	1379000	0.002952	0.00083	79000	22200
Fusarium	Fusarium lateritium	Fusarium graminearum	11	26759200	1412600	1330800	1389000	0.003057	0.000882	81800	23600
Fusarium	Fusarium lateritium	Fusarium graminearum	12	26759200	1426800	1343600	1402800	0.003109	0.000897	83200	24000
Fusarium	Fusarium lateritium	Fusarium graminearum	13	26759200	1430600	1343600	1403600	0.003251	0.001009	87000	27000
Fusarium	Fusarium lateritium	Fusarium graminearum	14	26759200	1459000	1369600	1430200	0.003341	0.001076	89400	28800
Fusarium	Fusarium lateritium	Fusarium graminearum	15	26759200	1487400	1397200	1458200	0.003371	0.001091	90200	29200
Fusarium	Fusarium lateritium	Fusarium odoratissimum	1	26067800	137800	131600	137800	0.000238	0.0	6200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	2	26067800	143200	136200	143200	0.000269	0.0	7000	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	3	26067800	213200	202000	213200	0.00043	0.0	11200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	4	26067800	215400	203400	215400	0.00046	0.0	12000	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	5	26067800	239600	225800	239600	0.000529	0.0	13800	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	6	26067800	240800	227000	240800	0.000529	0.0	13800	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	7	26067800	265800	250800	265800	0.000575	0.0	15000	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	8	26067800	266600	251400	266600	0.000583	0.0	15200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	9	26067800	267400	252200	267400	0.000583	0.0	15200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	10	26067800	268200	253000	268200	0.000583	0.0	15200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	11	26067800	268800	253400	268800	0.000591	0.0	15400	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	12	26067800	294200	278000	294200	0.000621	0.0	16200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	13	26067800	295400	279000	295400	0.000629	0.0	16400	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	14	26067800	346800	327600	346800	0.000737	0.0	19200	0
Fusarium	Fusarium lateritium	Fusarium odoratissimum	15	26067800	417000	394000	417000	0.000882	0.0	23000	0
Fusarium	Fusarium lateritium	Fusarium oxysporum	1	116495400	215400	132800	155800	0.000709	0.000512	82600	59600
Fusarium	Fusarium lateritium	Fusarium oxysporum	2	116495400	229800	137200	161800	0.000795	0.000584	92600	68000
Fusarium	Fusarium lateritium	Fusarium oxysporum	3	116495400	340000	207800	243200	0.001135	0.000831	132200	96800
Fusarium	Fusarium lateritium	Fusarium oxysporum	4	116495400	350800	209200	247000	0.001215	0.000891	141600	103800
Fusarium	Fusarium lateritium	Fusarium oxysporum	5	116495400	430200	239800	292400	0.001634	0.001183	190400	137800
Fusarium	Fusarium lateritium	Fusarium oxysporum	6	116495400	434800	240800	294800	0.001665	0.001202	194000	140000
Fusarium	Fusarium lateritium	Fusarium oxysporum	7	116495400	481400	266000	324000	0.001849	0.001351	215400	157400
Fusarium	Fusarium lateritium	Fusarium oxysporum	8	116495400	485600	266400	325400	0.001882	0.001375	219200	160200
Fusarium	Fusarium lateritium	Fusarium oxysporum	9	116495400	489600	267000	327600	0.001911	0.001391	222600	162000
Fusarium	Fusarium lateritium	Fusarium oxysporum	10	116495400	490600	267400	328400	0.001916	0.001392	223200	162200
Fusarium	Fusarium lateritium	Fusarium oxysporum	11	116495400	495800	268400	330200	0.001952	0.001422	227400	165600
Fusarium	Fusarium lateritium	Fusarium oxysporum	12	116495400	535200	291400	359600	0.002093	0.001507	243800	175600
Fusarium	Fusarium lateritium	Fusarium oxysporum	13	116495400	553400	294000	367400	0.002227	0.001597	259400	186000
Fusarium	Fusarium lateritium	Fusarium oxysporum	14	116495400	640800	342600	426800	0.00256	0.001837	298200	214000
