run	analyzed	fungi_pct	viruses_pct	bacteria_pct	oomycota_pct	nematoda_pct
ERR15005444	16829139	15.1051	1.3201	3.3367	0.0	0.0
SRR12969782	73144821	0.243	0.0	4.4162	0.0	0.0
ERR4315665	24472413	8.13	0.0	6.9655	0.0	0.0
ERR5928184	14871572	0.0	0.0	3.1301	0.0	0.0
ERR15005517	19829059	14.9145	3.7416	2.4479	0.0	0.0
ERR3500558	43493714	1.4001	0.0	1.9619	0.0	0.0
ERR4315444	22363821	0.0	0.0	9.4281	0.0	0.0
SRR11216295	43464605	0.0	0.0	0.2087	0.0	0.0
SRR16526243	31427818	90.4495	0.0	0.0	0.0	0.0
SRR13349958	56866290	5.7192	0.0	2.6815	0.0	0.0
SRR12969780	68058273	0.8647	0.0	1.7707	0.0	0.0
SRR12682233	1872957	0.0	0.0	24.7963	0.0	0.0
SRR12149188	39420939	8.4308	0.3749	0.3582	0.0	0.0
SRR27895698	18280162	7.8747	0.0	0.8363	0.0	0.0
SRR31647330	8924301	5.7538	0.172	0.1513	0.0	0.0
SRR13872295	99434609	0.0	0.0	1.6754	0.8729	0.0
ERR1607859	14926397	0.334	0.0	0.3928	0.0	0.0
SRR27482757	67525058	0.0	0.8243	1.4221	0.0	0.0
ERR6335684	55176492	1.0939	0.0	0.1585	0.0	0.0
SRR31011677	21075930	34.896	0.2163	0.0	0.0	0.0
