Run	mode	BioSample	BioProject	SRAStudy	Platform	host	host_pct	library_organism	library_detected	stat_pathogens	stat_hosts	n_pathogens	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR34695294	mal	SAMN50023671	PRJNA1228670	SRP569900	ELEMENT	Viridiplantae	44.87	Orthotospovirus impatiensnecromaculae	True	Orthotospovirus impatiensnecromaculae:29.6%; Ophiovirus mirafioriense:3.5%; Impatiens necrotic spot virus:1.8%	Viridiplantae:44.9%	3	unresolved	multi_species	False	1	True	0.12	35.0	3.58	0.0	0.0	26758686
SRR34708599	mal	SAMN50024742	PRJNA1293538	SRP603426	ILLUMINA	Zea mays	59.23	Fusarium graminearum	True	Fusarium graminearum:19.7%; Fusarium pseudograminearum:0.2%	Zea mays:53.1%; Sorghum bicolor:0.1%	2	known	multi_species	True	1	True	27.84	0.0	0.83	0.0	0.0	47855651
ERR3170195	mal	SAMEA5366317	PRJEB31334	ERP113880	ILLUMINA	Mesangiospermae	10.61	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.9%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.7%	Mesangiospermae:10.2%; Pentapetalae:0.2%; rosids:0.1%	2	unresolved	multi_species	True	1	True	5.68	0.0	4.9	0.0	0.0	21513708
SRR28763274	mal	SAMN40926573	PRJNA1092066	SRP503255	ILLUMINA	Lactuca sativa	76.83	Fusarium oxysporum f. sp. lactucae	True	Fusarium oxysporum:3.7%; Fusarium odoratissimum:1.1%	Lactuca sativa:75.9%	2	novel_host_range	multi_species	True	4	False	15.56	0.0	0.26	0.0	0.0	77899863
ERR3383639	mal	SAMEA5723244	PRJEB33109	ERP115877	ILLUMINA	Viridiplantae	14.71	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.5%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.8%	Viridiplantae:14.7%	2	unresolved	multi_species	True	1	True	3.4	0.0	10.66	0.0	0.0	28747259
SRR29076533	mal	SAMN41447192	PRJNA1113144	SRP508492	ILLUMINA	Musa acuminata	55.07	Fusarium oxysporum	True	Fusarium oxysporum:4.4%; Fusarium odoratissimum:1.4%	Musa acuminata:54.7%	2	known	multi_species	True	1	True	25.03	0.0	2.0	0.0	0.0	26498063
SRR9050961	mal	SAMN11521810	PRJNA540383	SRP198319	ILLUMINA	Triticum aestivum	69.52	Fusarium pseudograminearum	True	Fusarium pseudograminearum CS3096:2.5%; Alternaria alternata:0.1%	Triticinae:49.4%; Aegilops tauschii subsp. tauschii:16.5%; Triticum aestivum:11.6%	2	known	multi_species	False	1	True	5.07	0.34	0.21	0.0	0.0	53770667
SRR10201806	mal	SAMN12871599	PRJNA574904	SRP223667	ILLUMINA	Prunus	6.27	Monilinia fructicola	True	Botrytis cinerea:2.7%; Monilinia fructicola:0.8%	Prunus:6.0%	2	unresolved	multi_species	False	1	True	10.24	3.26	0.0	0.0	0.0	18536185
ERR3383634	mal	SAMEA5723239	PRJEB33109	ERP115877	ILLUMINA	Triticum aestivum	10.25	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.3%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.7%	Triticinae:8.0%; Triticum aestivum:2.2%	2	known	multi_species	True	1	True	2.79	0.0	12.58	0.0	0.0	26844946
SRR27895709	mal	SAMN37953618	PRJNA1031678	SRP468185	ILLUMINA	Triticum aestivum	4.26	Fusarium asiaticum	False	Fusarium graminearum:28.5%; Fusarium pseudograminearum:2.9%	Triticum:2.1%; Triticum aestivum:0.3%	2	known	multi_species	True	24	False	56.52	0.0	0.83	0.0	0.0	18175153
SRR23815958	mal	SAMN33724369	PRJNA643593	SRP272373	ILLUMINA	Populus trichocarpa	15.62	Fusarium pseudograminearum	True	Fusarium pseudograminearum:24.2%; Fusarium graminearum:5.1%	Salicaceae:14.8%; Populus trichocarpa:0.7%	2	unresolved	multi_species	True	1	True	56.18	0.0	5.48	0.0	0.0	24644765
SRR10406083	mal	SAMN12098061	PRJNA588102	SRP228731	ILLUMINA	Mesangiospermae	78.24	Puccinia striiformis f. sp. tritici	True	Puccinia striiformis f. sp. tritici:0.4%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.1%	Mesangiospermae:53.2%; Triticinae:13.2%; Aegilops tauschii subsp. tauschii:5.7%	2	unresolved	multi_species	True	30	True	0.71	0.0	0.29	0.0	0.0	44979674
SRR13349975	mal	SAMN17140925	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	62.43	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:25.5%; Botrytis cinerea:0.8%	Cicer arietinum:60.7%	2	novel_host_range	multi_species	False	1	True	27.51	0.0	0.44	0.0	0.0	51157482
ERR15005464	mal	SAMEA117592941	PRJEB84390	ERP167864	ILLUMINA	Triticum	32.02	Puccinia triticina	True	Puccinia triticina:17.4%; Puccinia graminis:0.3%	Triticum:10.1%	2	novel_host_range	multi_species	True	1	True	20.97	2.8	7.03	0.0	0.0	23121202
ERR3188479	mal	SAMEA5366298	PRJEB31334	ERP113880	ILLUMINA	Triticinae	37.4	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:0.5%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.3%	Triticinae:26.3%; eudicotyledons:0.1%	2	unresolved	multi_species	True	1	True	1.29	0.0	6.72	0.0	0.0	24228043
ERR3188442	mal	SAMEA5366263	PRJEB31334	ERP113880	ILLUMINA	Triticinae	13.27	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.6%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.6%	Triticinae:9.7%	2	unresolved	multi_species	True	1	True	4.36	0.0	4.58	0.0	0.0	22436988
SRR364407	mal	SAMN00754075	PRJNA148307	SRP009324	ILLUMINA	Arabidopsis thaliana	43.1	Colletotrichum higginsianum	False	Colletotrichum graminicola:1.0%; Colletotrichum gloeosporioides:0.2%	Arabidopsis thaliana:29.0%	2	known	multi_species	True	2	False	4.75	0.0	0.0	0.0	0.0	12498467
SRR364406	mal	SAMN00754075	PRJNA148307	SRP009324	ILLUMINA	Arabidopsis thaliana	43.7	Colletotrichum higginsianum	False	Colletotrichum graminicola:1.0%; Colletotrichum gloeosporioides:0.2%	Arabidopsis thaliana:29.5%	2	known	multi_species	True	2	True	4.81	0.0	0.0	0.0	0.0	13243795
DRR857919	mal	SAMD01738045	PRJDB39409	DRP016427	BGISEQ	Malus domestica	71.31	Penicillium italicum	False	Penicillium expansum:1.4%; Penicillium digitatum:0.6%	Maleae:70.1%; Malus:47.4%; Malus domestica:7.6%; Malus sylvestris:4.4%	2	novel_host_range	multi_species	True	3	False	19.14	0.28	0.29	0.0	0.0	35332511
SRR16526243	mal	SAMN22064444	PRJNA768796	SRP340623	ILLUMINA	Aegilops tauschii subsp. tauschii	2.74	Fusarium graminearum PH-1	True	Fusarium graminearum:62.1%; Fusarium pseudograminearum:0.4%	Aegilops tauschii subsp. tauschii:2.5%	2	unresolved	multi_species	True	9	False	90.45	0.0	0.0	0.0	0.0	31427818
SRR13349958	mal	SAMN17140906	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	81.84	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:5.4%; Botrytis cinerea:0.2%	Cicer arietinum:80.3%	2	novel_host_range	multi_species	False	1	True	5.72	0.0	2.68	0.0	0.0	56866290
ERR3170209	mal	SAMEA5366331	PRJEB31334	ERP113880	ILLUMINA	Triticinae	17.67	Puccinia striiformis	False	Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.7%; Parastagonospora nodorum:0.4%	Triticinae:13.1%	2	unresolved	multi_species	True	1	True	2.9	0.0	8.91	0.0	0.0	17620826
ERR15005451	mal	SAMEA117592928	PRJEB84390	ERP167864	ILLUMINA	Triticum dicoccoides	62.06	Puccinia triticina	True	Puccinia triticina:7.2%; Puccinia graminis:0.1%	Triticinae:41.1%; Triticum:22.2%; Triticum dicoccoides:1.3%	2	novel_host_range	multi_species	True	1	True	7.74	0.61	2.96	0.0	0.0	17667310
SRR21195572	mal	SAMN30451165	PRJNA872313	SRP393916	ILLUMINA	Mangifera indica	67.81	Colletotrichum siamense	False	Colletotrichum fructicola:1.2%; Colletotrichum gloeosporioides:0.4%	Mangifera indica:64.1%	2	novel_host_range	multi_species	True	3	False	24.69	0.0	0.17	0.0	0.0	36269911
SRR27895710	mal	SAMN37953618	PRJNA1031678	SRP468185	ILLUMINA	Triticum aestivum	8.62	Fusarium asiaticum	False	Fusarium graminearum:25.7%; Fusarium pseudograminearum:2.7%	Triticinae:7.7%; Triticum:4.3%; Triticum aestivum:0.6%	2	known	multi_species	True	24	False	51.91	0.0	1.13	0.0	0.0	18193150
SRR33696077	mal	SAMN48730035	PRJNA1267768	SRP587572	ELEMENT	environmental samples	23.76	Puccinia graminis f. sp. tritici	True	Puccinia graminis:40.7%; environmental samples:4.9%	Triticinae:20.7%; Triticum:11.1%; environmental samples:4.9%; Triticum aestivum:1.5%; Triticum dicoccoides:0.3%	2	novel_host_range	multi_species	False	6	False	41.28	0.0	7.09	0.0	0.0	54006799
ERR3170188	mal	SAMEA5366310	PRJEB31334	ERP113880	ILLUMINA	Triticum aestivum	29.9	Puccinia striiformis	True	Puccinia striiformis:0.7%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.3%	Triticinae:19.9%; Triticum aestivum:5.0%; rosids:0.2%; malvids:0.1%	2	known	multi_species	True	1	True	1.92	0.0	3.12	0.0	0.0	18786493
ERR1607770	mal	SAMEA4415688	PRJEB15280	ERP016995	ILLUMINA	Viridiplantae	1.37	Puccinia striiformis	False	Zymoseptoria tritici:2.4%; Alternaria alternata:1.3%	Viridiplantae:1.4%	2	unresolved	multi_species	False	1	True	9.45	0.0	12.9	0.0	0.0	13193905
SRR13349969	mal	SAMN17140929	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	35.06	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:48.4%; Botrytis cinerea:1.2%	Cicer arietinum:34.4%	2	novel_host_range	multi_species	False	1	True	50.95	0.0	0.28	0.0	0.0	74660544
SRR10129580	mal	SAMN12751709	PRJNA565562	SRP221964	ILLUMINA	Solanum tuberosum	6.97	Pectobacterium brasiliense	True	Pectobacterium carotovorum:54.0%; Pectobacterium carotovorum subsp. brasiliense:24.2%	Solaneae:5.0%; Solanum tuberosum:3.0%	2	known	multi_species	True	1	True	0.0	0.0	88.79	0.0	0.0	24821285
ERR1607794	mal	SAMEA4415712	PRJEB15280	ERP016995	ILLUMINA	Selaginella moellendorffii	1.39	Puccinia striiformis	False	Pyrenophora tritici-repentis:2.1%; Alternaria alternata:0.3%	Mesangiospermae:1.3%; Poales:0.6%; Selaginella moellendorffii:0.1%	2	unresolved	multi_species	False	1	True	5.43	0.0	0.0	0.0	0.0	11749844
SRR13349991	mal	SAMN17140916	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	34.98	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:48.6%; Botrytis cinerea:1.2%	Cicer arietinum:34.3%	2	novel_host_range	multi_species	False	1	True	51.04	0.0	0.25	0.0	0.0	67559622
SRR13349965	mal	SAMN17140932	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	33.74	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:50.2%; Botrytis cinerea:1.0%	Cicer arietinum:33.1%	2	novel_host_range	multi_species	False	1	True	52.13	0.0	0.25	0.0	0.0	66821818
ERR3188469	mal	SAMEA5366288	PRJEB31334	ERP113880	ILLUMINA	Triticum aestivum	24.12	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.2%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.5%	Triticinae:17.3%; Triticum aestivum:4.7%; Pentapetalae:0.1%	2	known	multi_species	True	1	True	3.05	0.0	5.2	0.0	0.0	23028353
ERR3188480	mal	SAMEA5366299	PRJEB31334	ERP113880	ILLUMINA	Triticum aestivum	27.02	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:0.7%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.4%	Triticinae:19.9%; Triticum aestivum:5.2%	2	known	multi_species	True	1	True	1.62	0.0	8.25	0.0	0.0	22993616
ERR3188451	mal	SAMEA5366270	PRJEB31334	ERP113880	ILLUMINA	Viridiplantae	18.31	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.1%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.6%	Viridiplantae:18.3%	2	unresolved	multi_species	True	1	True	3.58	0.0	5.94	0.0	0.0	24854467
SRR34708598	mal	SAMN50024743	PRJNA1293538	SRP603426	ILLUMINA	Zea mays	57.58	Fusarium graminearum	True	Fusarium graminearum:19.2%; Fusarium pseudograminearum:0.2%	Zea mays:51.4%	2	known	multi_species	True	1	True	27.27	0.0	0.89	0.0	0.0	49314618
ERR3170224	mal	SAMEA5366346	PRJEB31334	ERP113880	ILLUMINA	Triticinae	16.38	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.3%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.7%	Triticinae:11.2%	2	unresolved	multi_species	True	1	True	3.33	0.0	8.01	0.0	0.0	19546460
ERR3188452	mal	SAMEA5366271	PRJEB31334	ERP113880	ILLUMINA	Viridiplantae	17.88	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.5%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.5%	Viridiplantae:17.9%	2	unresolved	multi_species	True	1	True	4.0	0.0	4.4	0.0	0.0	20583275
ERR3383640	mal	SAMEA5723245	PRJEB33109	ERP115877	ILLUMINA	Triticinae	9.91	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.5%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.6%	Triticinae:7.9%	2	unresolved	multi_species	True	1	True	2.85	0.0	12.17	0.0	0.0	21708460
SRR16526247	mal	SAMN22064444	PRJNA768796	SRP340623	ILLUMINA	Viridiplantae	42.01	Fusarium graminearum PH-1	True	Fusarium graminearum:20.9%; Fusarium pseudograminearum:0.1%	Viridiplantae:42.0%	2	unresolved	multi_species	True	9	False	32.4	0.0	0.66	0.0	0.0	31024243
ERR12013065	mal	SAMEA114317585	PRJEB65589	ERP150722	ILLUMINA	Triticinae	21.34	Puccinia graminis f. sp. tritici	True	Puccinia graminis:35.0%; Puccinia triticina:0.9%	Triticinae:17.9%; Triticum:10.3%; eudicotyledons:0.1%	2	unresolved	multi_species	True	1	True	40.3	0.0	1.22	0.0	0.0	33113773
ERR3383641	mal	SAMEA5723246	PRJEB33109	ERP115877	ILLUMINA	Triticinae	11.56	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.2%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.8%	Triticinae:8.9%	2	unresolved	multi_species	True	1	True	3.05	0.0	11.81	0.0	0.0	24325594
ERR3188465	mal	SAMEA5366284	PRJEB31334	ERP113880	ILLUMINA	Viridiplantae	10.26	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.0%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.5%	Viridiplantae:10.3%	2	unresolved	multi_species	True	1	True	2.65	0.0	12.51	0.0	0.0	23246610
ERR4315309	mal	SAMEA7035951	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	18.01	Puccinia striiformis f. sp. tritici	False	Zymoseptoria tritici:2.3%; Puccinia graminis:0.1%	Aegilops tauschii subsp. tauschii:13.1%; eudicotyledons:0.6%	2	unresolved	multi_species	True	1	True	2.55	0.0	4.74	0.0	0.0	19042155
ERR15005503	mal	SAMEA117592980	PRJEB84390	ERP167864	ILLUMINA	Triticum aestivum	50.69	Puccinia triticina	True	Zymoseptoria tritici:11.9%; Puccinia triticina:8.2%	Triticinae:40.5%; Triticum aestivum:6.1%; Triticum dicoccoides:1.2%	2	known	multi_species	False	1	True	21.28	0.56	3.22	0.0	0.0	19379976
ERR12013064	mal	SAMEA114317584	PRJEB65589	ERP150722	ILLUMINA	Viridiplantae	1.01	Puccinia graminis f. sp. tritici	True	Puccinia graminis:14.1%; Parastagonospora nodorum:2.4%	Viridiplantae:1.0%	2	unresolved	multi_species	False	1	True	38.39	0.0	1.14	0.0	0.0	28944839
SRR28763257	mal	SAMN40926576	PRJNA1092066	SRP503255	ILLUMINA	Lactuca sativa	90.09	Fusarium oxysporum f. sp. lactucae	True	Fusarium oxysporum:1.1%; Fusarium odoratissimum:0.3%	Lactuca sativa:88.9%	2	novel_host_range	multi_species	True	4	True	4.85	0.0	0.15	0.0	0.0	82786509
ERR4315440	mal	SAMEA7036082	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	27.94	Puccinia striiformis f. sp. tritici	False	Zymoseptoria tritici:1.8%; Pyrenophora tritici-repentis:0.1%	Aegilops tauschii subsp. tauschii:23.0%	2	unresolved	multi_species	False	1	True	2.18	0.0	8.85	0.0	0.0	20195863
SRR12329590	mal	SAMN14751196	PRJNA628751	SRP273687	ILLUMINA	Camellia sinensis	53.16	Colletotrichum camelliae	False	Colletotrichum fructicola:18.7%; Colletotrichum higginsianum:0.2%	Camellia sinensis:52.7%	2	novel_host_range	multi_species	True	6	False	22.93	0.0	1.2	0.0	0.0	36746917
SRR21195571	mal	SAMN30451165	PRJNA872313	SRP393916	ILLUMINA	Mangifera indica	69.35	Colletotrichum siamense	False	Colletotrichum fructicola:1.6%; Colletotrichum gloeosporioides:0.5%	Mangifera indica:65.5%	2	novel_host_range	multi_species	True	3	False	23.15	0.0	0.16	0.0	0.0	36360687
ERR3170275	mal	SAMEA5366397	PRJEB31334	ERP113880	ILLUMINA	Triticinae	6.96	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.2%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.5%	Triticinae:5.1%	2	unresolved	multi_species	True	1	True	3.47	0.0	0.0	0.0	0.0	26003159
ERR3170274	mal	SAMEA5366396	PRJEB31334	ERP113880	ILLUMINA	Triticum aestivum	10.21	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:1.2%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.5%	Triticinae:6.8%; Triticum aestivum:1.7%	2	known	multi_species	True	1	True	4.4	0.0	0.12	0.0	0.0	19140913
DRR858801	mal	SAMD01738052	PRJDB39595	DRP016480	ILLUMINA	Triticinae	2.6	Fusarium graminearum	True	Fusarium graminearum:66.0%; Fusarium pseudograminearum:0.3%	Triticinae:2.4%; Triticum:1.5%	2	unresolved	multi_species	True	1	True	91.38	0.0	1.08	0.0	0.0	33482544
ERR12013055	mal	SAMEA114317574	PRJEB65589	ERP150722	ILLUMINA	Triticum dicoccoides	16.8	Puccinia graminis f. sp. tritici	True	Puccinia graminis:31.1%; Zymoseptoria tritici:4.7%	Triticinae:14.4%; Triticum:8.6%; Triticum dicoccoides:0.3%	2	novel_host_range	multi_species	False	1	True	41.14	0.0	1.98	0.0	0.0	42543865
SRR18131792	mal	SAMN26135989	PRJNA808992	SRP361359	ILLUMINA	Euphyllophyta	4.88	Colletotrichum gloeosporioides	True	Colletotrichum gloeosporioides:14.6%; Colletotrichum siamense:0.2%	Euphyllophyta:4.5%; Mesangiospermae:2.9%	2	unresolved	multi_species	True	1	True	42.9	0.0	1.62	0.0	0.0	23519609
ERR3188460	mal	SAMEA5366279	PRJEB31334	ERP113880	ILLUMINA	Triticum aestivum	38.17	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:0.6%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.3%	Triticinae:24.9%; Triticum aestivum:8.8%; Aegilops tauschii subsp. tauschii:6.1%; Pentapetalae:0.1%	2	known	multi_species	True	1	True	1.53	0.0	3.71	0.0	0.0	22192041
ERR6847894	mal	SAMEA9973427	PRJEB47693	ERP131992	ILLUMINA	Triticum aestivum	18.23	Puccinia graminis f. sp. tritici	True	Puccinia graminis:26.7%; Zymoseptoria tritici:9.3%	Triticinae:16.5%; Triticum aestivum:1.9%	2	known	multi_species	False	1	True	36.81	0.0	2.8	0.0	0.0	22957893
SRR9997714	mal	SAMN12592019	PRJNA560644	SRP218751	ILLUMINA	Zea mays	74.27	Exserohilum turcicum	True	Exserohilum turcica Et28A:18.0%; Fusarium verticillioides 7600:1.0%	Zea mays:67.0%	2	known	multi_species	False	1	True	20.35	0.0	0.0	0.0	0.0	15224329
SRR33296424	mal	SAMN47852634	PRJNA1248058	SRP580907	ILLUMINA	Capsicum annuum	7.58	Phytophthora capsici	False	Phytophthora infestans:1.7%; Phytophthora sojae:0.8%	Capsicum annuum:6.7%	2	known	multi_species	True	9	False	0.2	0.0	2.82	14.17	0.0	22408558
SRR23706858	mal	SAMN33594073	PRJNA925193	SRP424972	ILLUMINA	Theobroma cacao	51.04	Moniliophthora perniciosa	False	Colletotrichum fructicola:2.3%; Colletotrichum siamense:0.4%	Theobroma cacao:41.3%	2	known	multi_species	False	1	True	13.44	0.0	1.28	0.0	0.0	93816086
SRR22406851	mal	SAMN31868390	PRJNA905255	SRP409725	DNBSEQ	Triticum	38.83	Fusarium pseudograminearum	True	Fusarium pseudograminearum:26.5%; Fusarium graminearum:0.4%	Triticum:19.0%; Aegilops tauschii subsp. strangulata:0.1%	2	novel_host_range	multi_species	True	1	True	46.66	2.46	0.0	0.0	0.0	54785658
SRR9185094	mal	SAMN11892477	PRJNA545454	SRP200218	ILLUMINA	Triticum aestivum	45.41	Puccinia striiformis f. sp. tritici	True	Puccinia striiformis f. sp. tritici:0.5%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.2%	Triticinae:35.8%; Triticum aestivum:15.4%; Aegilops tauschii subsp. tauschii:8.1%	2	known	multi_species	True	1	True	1.07	0.0	0.13	0.0	0.0	4602393
ERR15005516	mal	SAMEA117592993	PRJEB84390	ERP167864	ILLUMINA	Triticum aestivum	55.99	Puccinia triticina	True	Puccinia triticina:13.3%; Puccinia graminis:0.2%	Triticinae:47.2%; Triticum:30.6%; Triticum aestivum:7.7%; Triticum dicoccoides:1.6%	2	known	multi_species	True	1	True	13.93	0.94	2.61	0.0	0.0	20859000
SRR21195579	mal	SAMN30451162	PRJNA872313	SRP393916	ILLUMINA	Mangifera indica	91.19	Colletotrichum siamense	True	Colletotrichum siamense:0.5%; Colletotrichum fructicola:0.1%	Mangifera indica:86.1%; Pistacia vera:0.2%	2	novel_host_range	multi_species	True	3	False	2.45	0.0	0.0	0.0	0.0	51543913
ERR6847888	mal	SAMEA9973421	PRJEB47693	ERP131992	ILLUMINA	Triticum aestivum	21.32	Puccinia graminis f. sp. tritici	True	Puccinia graminis:49.0%; Zymoseptoria tritici:0.1%	Triticinae:19.8%; Triticum:12.2%; Triticum aestivum:2.5%; Triticum dicoccoides:0.6%	2	known	multi_species	False	1	True	49.3	0.0	1.13	0.0	0.0	22148586
SRR28763242	mal	SAMN40926579	PRJNA1092066	SRP503255	ILLUMINA	Lactuca sativa	84.18	Fusarium oxysporum Fo47	True	Fusarium oxysporum:2.5%; Fusarium odoratissimum:0.7%	Lactuca sativa:83.1%	2	novel_host_range	multi_species	True	8	True	11.28	0.0	0.12	0.0	0.0	96262346
SRR13349999	mal	SAMN17140911	PRJNA687280	SRP300250	ILLUMINA	Viridiplantae	51.68	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:35.1%; Botrytis cinerea:1.3%	Viridiplantae:51.7%	2	unresolved	multi_species	False	1	True	37.91	0.0	0.12	0.0	0.0	59596709
SRR26501285	mal	SAMN37953619	PRJNA1031678	SRP468185	ILLUMINA	Oryzoideae	61.38	Fusarium graminearum	True	Fusarium graminearum:13.1%; Fusarium pseudograminearum:0.1%	Oryzoideae:59.6%	2	unresolved	multi_species	True	16	False	20.96	0.0	2.93	0.0	0.0	13647178
SRR13349966	mal	SAMN17140931	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	19.28	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:61.9%; Botrytis cinerea:1.1%	Cicer arietinum:18.9%	2	novel_host_range	multi_species	False	1	True	64.18	0.0	0.15	0.0	0.0	50250034
SRR13349976	mal	SAMN17140924	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	63.35	Sclerotinia sclerotiorum	True	Sclerotinia sclerotiorum:25.8%; Botrytis cinerea:0.9%	Cicer arietinum:62.0%	2	novel_host_range	multi_species	False	1	True	27.74	0.0	0.21	0.0	0.0	58570428
ERR3170239	mal	SAMEA5366361	PRJEB31334	ERP113880	ILLUMINA	eudicotyledons	9.16	Puccinia striiformis	True	Puccinia striiformis f. sp. tritici:0.9%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.3%	eudicotyledons:0.1%	2	unresolved	multi_species	True	1	True	5.57	0.0	1.01	0.0	0.0	24641271
ERR4315280	mal	SAMEA7035922	PRJEB39201	ERP122692	ILLUMINA	Quercus lobata	8.89	Puccinia striiformis f. sp. tritici	False	Zymoseptoria tritici:0.9%; Parastagonospora nodorum:0.1%	Tracheophyta:8.9%; Mesangiospermae:3.5%; Quercus lobata:1.4%; Aegilops tauschii subsp. tauschii:0.1%	2	unresolved	multi_species	False	1	True	2.17	0.0	1.98	0.0	0.0	19529925
SRR28763253	mal	SAMN40926571	PRJNA1092066	SRP503255	ILLUMINA	Lactuca sativa	82.5	Fusarium oxysporum f. sp. matthiolae	True	Fusarium oxysporum:1.1%; Fusarium odoratissimum:0.3%	Lactuca sativa:80.7%; rosids:0.1%	2	novel_host_range	multi_species	True	4	False	4.87	0.0	0.19	0.0	0.0	81796007
ERR3188444	mal	SAMEA5366265	PRJEB31334	ERP113880	ILLUMINA	Mesangiospermae	30.25	Puccinia striiformis	True	Puccinia striiformis:0.8%; Puccinia graminis f. sp. tritici CRL 75-36-700-3:0.2%	Mesangiospermae:29.3%; Triticinae:15.2%; Pentapetalae:0.4%; Malvales:0.1%	2	unresolved	multi_species	True	1	True	2.35	0.0	4.31	0.0	0.0	23983074
