Run	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	known_interaction	co_infection_flag	same_genus_secondary	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR28476538	PRJNA1089140	SRP498214	ILLUMINA	Andean potato latent virus	eudicotyledons	39.67	28.66	Andean potato latent virus	73819				0	False	single	False	0.0	11.89	4.14	0.0	0.0	1050893
SRR28476529	PRJNA1089140	SRP498214	ILLUMINA	Belladonna mottle virus	Brassica napus	23.51	0.53	Belladonna mottle virus	12149				0	True	single	False	0.0	2.05	2.24	0.0	0.0	2040654
SRR30799890	PRJNA1158807	SRP534818	ILLUMINA	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	8.24	6.5	Dichorhavirus orchidaceae	152177				0	False	single	False	0.03	6.73	0.46	0.0	0.0	45872858
SRR31334582	PRJNA1183799	SRP545020	ILLUMINA	Ullucus polerovirus 1	Mesangiospermae	22.9	18.49	Ullucus polerovirus 1	2491943				0	False	single	False	0.0	0.01	2.19	0.0	0.0	741120
SRR31891373	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Nicotiana attenuata	55.8	4.03	Potato virus Y					0		single	False	0.0	14.36	2.28	0.0	0.0	23849681
SRR32316273	PRJNA1220327	SRP563358	ILLUMINA	Turnip mosaic virus	Arabidopsis thaliana	87.5	74.88	Turnip mosaic virus					0		single	False	0.03	4.68	0.64	0.0	0.0	35194386
SRR32667316	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	66.61	64.25	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.11	23.92	1.7	0.0	0.0	18510909
SRR32667335	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	39.2	36.45	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.95	23.83	7.46	0.0	0.0	13891822
SRR32667333	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	47.53	43.87	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.22	25.95	4.39	0.0	0.0	10193504
SRR32667278	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	65.97	61.95	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.08	17.16	2.26	0.0	0.0	3506278
SRR34695326	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	52.73	49.69	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.06	31.53	4.83	0.0	0.0	37071728
SRR34695321	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	63.21	57.86	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	1.96	0.41	14.8	0.0	0.0	5170984
SRR34695316	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	42.65	33.72	Orthotospovirus impatiensnecromaculae	3052576				0	False	single	False	0.02	40.41	3.26	0.0	0.0	8238054
SRR34695343	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	88.27	86.78	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.16	2.78	2.31	0.0	0.0	16270451
SRR34695282	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	92.73	91.28	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	0.02	0.18	0.0	0.0	26340728
SRR34695298	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	86.85	84.41	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	0.2	0.19	0.0	0.0	37715882
SRR32877228	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Tomato brown rugose fruit virus	1.64	1.08	Tomato brown rugose fruit virus					0		single	False	0.0	97.58	0.05	0.0	0.0	14340470
SRR32877236	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	10.7	6.32	Tomato brown rugose fruit virus					0		single	False	0.0	87.48	0.2	0.0	0.0	10028685
SRR33583435	PRJNA1263482	SRP585574	ILLUMINA	Orthotospovirus tomatomaculae	Nicotiana attenuata	34.65	1.77	Orthotospovirus tomatomaculae	3052585				0	False	single	False	0.0	55.57	0.05	0.0	0.0	9893934
SRR37404246	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Mesangiospermae	20.88	18.55	Potato leafroll virus					0		single	False	0.0	0.08	2.69	0.0	0.0	15285646
SRR39018895	PRJNA1475403	SRP707194	ILLUMINA	Tomato brown rugose fruit virus	Spodoptera frugiperda	1.21	0.43	Tomato brown rugose fruit virus					0		single	False	0.06	74.04	1.65	0.0	0.0	25630425
DRR576617	PRJDB18332	DRP012626	ILLUMINA	Tulip mild mottle mosaic virus	Musa acuminata	25.79	0.97	Tulip mild mottle mosaic virus	219702				0	True	single	False	0.0	0.07	4.85	0.0	0.0	3483270
ERR10671208	PRJEB57650	ERP142647	ILLUMINA	Cytorhabdovirus sp. 'tiliae'	Theobroma cacao	40.93	0.28	Cytorhabdovirus sp. 'tiliae'	3004219				0	True	single	False	0.08	0.01	2.14	0.0	0.0	774739
ERR5032764	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	69.42	45.29	Tomato brown rugose fruit virus					0		single	False	0.0	0.42	4.9	0.0	0.0	4394809
ERR5032787	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	18.62	5.45	Tomato brown rugose fruit virus					0		single	False	0.0	71.5	0.31	0.0	0.0	12914258
ERR9890998	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	22.06	9.03	Tomato brown rugose fruit virus					0		single	False	0.0	10.58	1.24	0.0	0.0	16141270
SRR10971068	PRJNA601749	SRP245402	ILLUMINA	Potato virus Y strain N	Lycopersicon	1.02	0.76	Potato virus Y strain N	12219				0	False	single	False	0.0	74.07	1.14	0.0	0.0	1595298
SRR5377144	PRJNA380230	SRP102461	ILLUMINA	Tomato yellow leaf curl virus	Solanum lycopersicum	73.76	34.98	Tomato yellow leaf curl virus					0		single	False	0.0	12.94	0.15	0.0	0.0	628193
SRR16881817	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Musa acuminata	57.67	41.61	Banana mild mosaic virus	148879				0	True	single	False	0.0	29.4	0.19	0.0	0.0	4910842
SRR16882080	PRJNA777477	SRP345145	ILLUMINA	Cucumber mosaic virus	Musa acuminata	54.31	35.75	Cucumber mosaic virus					0		single	False	0.0	0.56	2.14	0.0	0.0	9636025
SRR18070415	PRJNA808246	SRP360498	ILLUMINA	Subterranean clover mottle virus	Cicer arietinum	21.27	0.37	Subterranean clover mottle virus	12472				0	True	single	False	0.0	23.43	1.78	0.0	0.0	1053338
SRR18189684	PRJNA811762	SRP362124	ILLUMINA	Beet necrotic yellow vein virus	Beta vulgaris satellite virus 1A	24.47	12.5	Beet necrotic yellow vein virus					0		single	False	0.22	33.35	3.31	2.43	0.0	32802583
SRR18360532	PRJNA816480	SRP364701	ILLUMINA	Citrus dwarfing viroid	Citrus sinensis	83.46	8.31	Citrus dwarfing viroid					0		single	False	0.01	0.0	4.6	0.0	0.0	44725213
SRR22139848	PRJNA895362	SRP405841	ILLUMINA	Citrus leprosis virus C2	Hibiscus syriacus	1.88	0.95	Citrus leprosis virus C2					0		single	False	0.18	4.33	2.87	0.0	0.0	27260461
SRR26903537	PRJNA1043184	SRP473329	ILLUMINA	Maize yellow mosaic virus	Zea mays	9.1	0.75	Maize yellow mosaic virus					0		single	False	0.23	0.23	74.12	0.0	0.0	1405863
SRR26904526	PRJNA1043087	SRP473339	OXFORD_NANOPORE	Sugarcane mosaic virus	Zea mays	26.53	6.65	Sugarcane mosaic virus					0		single	False	0.01	9.51	2.47	0.0	0.0	702354
SRR27675311	PRJNA1067407	SRP485088	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	31.32	21.29	Tomato brown rugose fruit virus					0		single	False	0.01	57.72	2.02	0.0	0.0	34382964
SRR28147553	PRJNA1081807	SRP492295	ILLUMINA	Dichorhavirus orchidaceae	Dendrobium catenatum	11.31	4.02	Dichorhavirus orchidaceae	152177				0	False	single	False	0.0	0.31	2.04	0.0	0.0	553351
SRR28476534	PRJNA1089140	SRP498214	ILLUMINA	Eggplant mosaic virus	Terrabacteria group	22.56	0.93	Eggplant mosaic virus	12151				0	False	single	False	0.0	48.05	1.29	0.0	0.0	1094317
SRR31841596	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Solanum lycopersicum	53.6	20.04	Potato virus Y					0		single	False	0.0	0.05	1.36	0.0	0.0	23022764
SRR31841598	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Nicotiana attenuata	61.72	5.59	Potato virus Y					0		single	False	0.0	12.0	0.97	0.0	0.0	24131700
SRR31891364	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Solanum lycopersicum	75.18	26.13	Potato virus Y					0		single	False	0.0	0.03	0.51	0.0	0.0	24532138
SRR31891365	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Nicotiana attenuata	55.2	4.01	Potato virus Y					0		single	False	0.0	13.53	2.7	0.0	0.0	20244154
SRR32667337	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	75.26	73.24	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	1.22	1.71	6.23	0.0	0.0	8047901
SRR32667317	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	75.33	72.7	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.05	0.72	4.03	0.0	0.0	4567894
SRR32667315	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	60.74	57.55	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	23.71	2.06	0.0	0.0	7681855
SRR32667304	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	71.29	67.86	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.17	9.66	4.8	0.0	0.0	2156667
SRR32667266	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	44.77	40.47	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.86	1.97	15.03	0.0	0.0	1144256
SRR32667252	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	56.06	54.8	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	12.64	7.44	3.52	0.0	0.0	19633564
SRR32741169	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	51.95	48.29	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	23.1	9.04	0.0	0.0	7124015
SRR32877242	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	14.79	9.78	Tomato brown rugose fruit virus					0		single	False	0.12	76.23	1.2	0.0	0.0	30002381
SRR34695325	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	72.55	66.56	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.04	4.72	1.36	0.0	0.0	14103126
SRR34695312	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	72.13	69.11	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.18	6.36	5.44	0.0	0.0	11163517
SRR34695299	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	88.3	86.89	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.02	0.05	0.38	0.0	0.0	36588354
SRR36146049	PRJNA1344864	SRP647938	ILLUMINA	Dioscorea rotundata virus 1	Dioscorea cayenensis	62.94	54.74	Dioscorea rotundata virus 1	3033758				0	False	single	False	0.0	0.31	0.18	0.0	0.0	4784240
SRR36634281	PRJNA1263482	SRP585574	ILLUMINA	Orthotospovirus tomatomaculae	Solanum lycopersicum	45.27	16.66	Orthotospovirus tomatomaculae	3052585				0	True	single	False	0.0	52.35	0.07	0.0	0.0	2206537
SRR37404252	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Polerovirus PLRV	22.37	1.49	Potato leafroll virus					0		single	False	0.02	1.5	2.16	0.0	0.0	24438800
SRR37404240	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Solanum tuberosum	29.22	3.29	Potato leafroll virus					0		single	False	0.0	0.85	2.17	0.0	0.0	28114393
SRR38526333	PRJNA1465229	SRP699654	ILLUMINA	Dandelion yellow mosaic virus	Chenopodium quinoa	77.12	65.2	Dandelion yellow mosaic virus	393603				0	True	single	False	0.0	3.3	0.07	0.0	0.0	929368
ERR5032761	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Capsicum annuum	39.34	30.78	Tomato brown rugose fruit virus					0		single	False	0.02	14.45	0.55	0.0	0.0	19779791
ERR5032765	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	78.48	47.58	Tomato brown rugose fruit virus					0		single	False	0.01	0.46	0.94	0.0	0.0	20280110
ERR5032771	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	22.53	5.05	Tomato brown rugose fruit virus					0		single	False	0.0	26.04	1.73	0.0	0.0	16115075
ERR13033957	PRJEB75479	ERP160055	OXFORD_NANOPORE	Citrus exocortis viroid	Mesangiospermae	19.87	17.39	Citrus exocortis viroid					0		single	False	2.34	0.02	0.11	0.0	0.0	1007565
SRR5377146	PRJNA380230	SRP102461	ILLUMINA	Potato virus Y	Solanum tuberosum	25.84	3.13	Potato virus Y					0		single	False	0.0	4.06	0.27	0.0	0.0	1850643
SRR10221949	PRJNA575278	SRP224020	ILLUMINA	Barley virus G	BOP clade	8.99	0.13	Barley virus G	1825924				0	False	single	False	0.0	0.06	3.76	0.0	0.0	2391640
SRR10971199	PRJNA601749	SRP245402	ILLUMINA	Potato virus Y strain O	Solanum lycopersicum	1.18	0.48	Potato virus Y strain O	12220				0	True	single	False	0.0	73.92	1.23	0.0	0.0	1508873
SRR11194024	PRJNA607790	SRP250940	ILLUMINA	Pea early-browning virus	NPAAA clade	23.07	5.71	Pea early-browning virus	12294				0	False	single	False	0.0	0.91	2.31	0.0	0.0	3131742
SRR16882094	PRJNA777477	SRP345145	ILLUMINA	Banana bunchy top virus	Musa acuminata	80.01	48.24	Banana bunchy top virus					0		single	False	0.0	0.01	0.17	0.0	0.0	5400344
SRR16881809	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Musa acuminata	79.36	39.87	Banana mild mosaic virus	148879				0	True	single	False	0.0	0.46	0.26	0.0	0.0	13954443
SRR17319908	PRJNA791897	SRP352276	ILLUMINA	Tomato yellow leaf curl virus	Solanum lycopersicum	34.17	5.68	Tomato yellow leaf curl virus					0		single	False	0.0	23.19	1.66	0.0	0.0	588297
SRR18070413	PRJNA808246	SRP360498	ILLUMINA	Subterranean clover mottle virus	Papaver somniferum	18.78	0.11	Subterranean clover mottle virus	12472				0	False	single	False	0.0	41.3	1.36	0.0	0.0	821262
SRR28544664	PRJNA802726	SRP404416	ILLUMINA	Turnip yellows virus	Pisum sativum	32.25	11.57	Turnip yellows virus					0		single	False	0.0	2.86	4.16	0.02	0.0	723046
SRR23950376	PRJNA936198	SRP423251	ILLUMINA	Squash leaf curl virus	unclassified Synechococcus	28.4	9.82	Squash leaf curl virus					0		single	False	0.0	2.1	10.32	0.0	0.0	337118
SRR23515026	PRJNA936198	SRP423251	ILLUMINA	Cucurbit leaf crumple virus	Cucurbita moschata	32.33	1.07	Cucurbit leaf crumple virus					0		single	False	0.0	55.87	0.34	0.0	0.0	14933894
SRR26903550	PRJNA1043184	SRP473329	ILLUMINA	Maize yellow mosaic virus	unclassified Pseudomonas	22.29	0.11	Maize yellow mosaic virus					0		single	False	0.3	0.02	29.87	0.0	0.0	1178439
SRR31334583	PRJNA1183799	SRP545020	ILLUMINA	Ullucus polerovirus 1	Mesangiospermae	15.72	13.66	Ullucus polerovirus 1	2491943				0	False	single	False	0.21	0.05	2.15	0.0	0.0	604533
SRR31891375	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Solanum lycopersicum	62.61	5.7	Potato virus Y					0		single	False	0.0	2.21	1.26	0.0	0.0	24167944
SRR32741176	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	44.65	38.6	Orthotospovirus impatiensnecromaculae	3052576				0	False	single	False	0.14	39.45	3.46	0.0	0.0	25119066
SRR32667277	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	84.62	81.6	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	0.76	5.59	0.0	0.0	1694779
SRR34695361	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	43.3	40.06	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.17	43.66	2.96	0.0	0.0	25219754
SRR34695352	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	51.8	45.01	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.43	33.5	2.38	0.0	0.0	22295869
SRR32877218	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	8.33	3.36	Tomato brown rugose fruit virus					0		single	False	0.0	86.22	0.26	0.0	0.0	7607668
SRR32877215	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Rutaceae	17.42	7.82	Tomato brown rugose fruit virus					0		single	False	0.81	3.31	5.12	0.0	0.0	25077261
SRR33583433	PRJNA1263482	SRP585574	ILLUMINA	Orthotospovirus tomatomaculae	Orthotospovirus tomatomaculae	78.62	3.96	Orthotospovirus tomatomaculae	3052585				0	False	single	False	0.0	3.96	0.07	0.0	0.0	7203744
ERR996017	PRJEB10634	ERP011915	ILLUMINA	Cassava brown streak virus	Manihot esculenta	73.44	55.31	Cassava brown streak virus					0		single	False	0.03	1.42	1.42	0.0	0.0	1280272
ERR5032739	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	3.67	1.8	Tomato brown rugose fruit virus					0		single	False	0.01	94.01	0.12	0.0	0.0	6727891
ERR5032742	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	48.14	14.0	Tomato brown rugose fruit virus					0		single	False	0.0	1.84	1.58	0.0	0.0	13315180
ERR5032779	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	74.85	45.52	Tomato brown rugose fruit virus					0		single	False	0.86	0.32	4.83	0.01	0.0	13860961
ERR9980303	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Terrabacteria group	18.67	0.24	Tomato brown rugose fruit virus					0		single	False	0.0	45.58	4.29	0.0	0.0	495669
SRR9833300	PRJNA556551	SRP216376	ILLUMINA	Potato mop-top virus	Euphyllophyta	9.95	9.41	Potato mop-top virus					0		single	False	0.0	0.06	1.43	0.0	0.0	24081227
SRR11928841	PRJNA590139	SRP230507	ILLUMINA	Clover yellow mosaic virus	Chenopodium quinoa	15.15	1.79	Clover yellow mosaic virus	12177				0	True	single	False	0.0	0.03	1.85	0.0	0.0	98985178
SRR16881665	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Musa acuminata	47.46	21.55	Banana mild mosaic virus	148879				0	True	single	False	0.0	3.4	2.83	0.0	0.0	5928671
SRR16881651	PRJNA777477	SRP345145	ILLUMINA	Banana bunchy top virus	Musa acuminata	75.92	49.43	Banana bunchy top virus					0		single	False	0.0	0.06	0.93	0.0	0.0	4813135
SRR16885238	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Musa acuminata	65.76	31.12	Banana mild mosaic virus	148879				0	True	single	False	0.0	0.17	1.44	0.0	0.0	16621712
SRR16885197	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Musa acuminata	77.11	52.59	Banana mild mosaic virus	148879				0	True	single	False	0.01	0.98	0.3	0.0	0.0	12121080
SRR16930848	PRJNA773642	SRP345794	ILLUMINA	Carrot thin leaf virus	eudicotyledons	23.73	19.47	Carrot thin leaf virus	114922				0	False	single	False	0.14	31.71	2.1	0.0	0.0	745985
SRR17609704	PRJNA796936	SRP354957	ILLUMINA	Wheat streak mosaic virus	Klebsiella pneumoniae	5.72	0.44	Wheat streak mosaic virus	31741				0	False	single	False	0.11	0.05	3.35	0.0	0.0	8204740
SRR18189685	PRJNA811762	SRP362124	ILLUMINA	Beet necrotic yellow vein virus	Beta vulgaris	45.68	25.47	Beet necrotic yellow vein virus					0		single	False	0.01	13.56	1.44	0.0	0.0	31693404
SRR18360531	PRJNA816480	SRP364701	ILLUMINA	Citrus dwarfing viroid	Citrus sinensis	89.01	12.53	Citrus dwarfing viroid					0		single	False	0.01	0.0	1.71	0.0	0.0	18147273
SRR23870001	PRJNA802726	SRP404416	ILLUMINA	Turnip yellows virus	IRL clade	39.09	16.9	Turnip yellows virus					0		single	False	0.0	0.0	1.71	0.0	0.0	599579
SRR23501977	PRJNA935930	SRP423108	ILLUMINA	Tomato yellow leaf curl virus	Solanum lycopersicum	56.87	51.99	Tomato yellow leaf curl virus					0		single	False	0.01	0.27	1.87	0.0	0.0	9016902
SRR23515022	PRJNA936198	SRP423251	ILLUMINA	Squash leaf curl virus	Cucurbita moschata	87.19	3.5	Squash leaf curl virus					0		single	False	0.0	0.01	0.09	0.0	0.0	10327569
SRR26903543	PRJNA1043184	SRP473329	ILLUMINA	Maize chlorotic mottle virus	Zea mays	25.09	0.55	Maize chlorotic mottle virus					0		single	False	0.02	0.29	2.96	0.0	0.0	963432
SRR27675330	PRJNA1067407	SRP485088	ILLUMINA	Tomato brown rugose fruit virus	Nicotiana attenuata	2.54	0.32	Tomato brown rugose fruit virus					0		single	False	0.0	91.5	0.54	0.0	0.0	25027200
SRR28476528	PRJNA1089140	SRP498214	ILLUMINA	Andean potato latent virus	Nicotiana attenuata	38.52	9.25	Andean potato latent virus	73819				0	False	single	False	0.0	0.06	1.64	0.0	0.0	824114
SRR31891367	PRJNA1203667	SRP554127	ILLUMINA	Potato virus Y	Solanum lycopersicum	62.9	6.96	Potato virus Y					0		single	False	0.0	1.64	2.31	0.0	0.0	26241677
SRR32741184	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	83.09	80.44	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.05	0.08	4.22	0.0	0.0	35188179
SRR32667272	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	47.44	34.65	Orthotospovirus impatiensnecromaculae	3052576				0	False	single	False	0.07	34.65	2.06	0.0	0.0	5542148
SRR32741173	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	65.28	64.14	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	8.96	0.09	7.54	0.0	0.0	5395607
SRR34761273	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	89.59	87.83	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	0.03	2.76	0.0	0.0	5005318
SRR36397784	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	64.28	62.4	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.27	0.16	15.6	0.0	0.0	3117126
SRR34695276	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	67.79	66.97	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.25	7.91	16.21	0.0	0.0	67270766
SRR34695347	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	46.4	45.42	Orthotospovirus impatiensnecromaculae	3052576				0	True	single	False	0.01	32.0	13.83	0.0	0.0	11653371
SRR32877252	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	10.99	6.95	Tomato brown rugose fruit virus					0		single	False	0.0	82.42	1.69	0.0	0.0	5711788
SRR32877212	PRJNA1242556	SRP573471	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	9.06	5.78	Tomato brown rugose fruit virus					0		single	False	0.0	85.23	1.16	0.0	0.0	3856534
SRR37404253	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Solanum pennellii	26.76	0.11	Potato leafroll virus					0		single	False	0.01	0.31	2.13	0.0	0.0	21541253
SRR37404239	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Solanum tuberosum	64.18	11.34	Potato leafroll virus					0		single	False	0.0	0.61	0.98	0.0	0.0	12191991
SRR38526331	PRJNA1465229	SRP699654	ILLUMINA	Mirafiori lettuce big-vein virus	Chenopodium quinoa	80.47	71.66	Mirafiori lettuce big-vein virus	200255				0	True	single	False	0.0	6.37	0.04	0.0	0.0	6394263
ERR5032743	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	37.26	8.09	Tomato brown rugose fruit virus					0		single	False	0.0	0.75	1.5	0.0	0.0	13430162
ERR5032749	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum pennellii	47.94	0.64	Tomato brown rugose fruit virus					0		single	False	0.0	42.06	0.44	0.0	0.0	9120983
ERR5032758	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	90.17	51.02	Tomato brown rugose fruit virus					0		single	False	0.03	0.14	0.85	0.0	0.0	10066149
ERR5032767	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Capsicum annuum	60.11	52.72	Tomato brown rugose fruit virus					0		single	False	0.02	3.14	0.18	0.0	0.0	7036942
ERR5032777	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	12.12	5.93	Tomato brown rugose fruit virus					0		single	False	0.0	86.34	0.16	0.0	0.0	13323009
ERR9890992	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	12.83	5.0	Tomato brown rugose fruit virus					0		single	False	0.0	70.21	0.45	0.0	0.0	4242695
ERR9891006	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	8.94	3.76	Tomato brown rugose fruit virus					0		single	False	0.0	86.18	0.17	0.0	0.0	18863237
SRR10715669	PRJNA595878	SRP237862	ILLUMINA	Moroccan watermelon mosaic virus	Carica papaya	86.6	84.05	Moroccan watermelon mosaic virus	167129				0	False	single	False	0.0	0.21	0.05	0.0	0.0	981457
SRR10971115	PRJNA601749	SRP245402	ILLUMINA	Potato virus Y strain N-Wi	Solanum lycopersicum	1.45	0.62	Potato virus Y strain N-Wi	1234808				0	True	single	False	0.0	73.22	0.0	0.0	0.0	713907
