Run	mode	BioSample	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR11214606	mal	SAMN14258295	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	13.97	12.47	Fusarium verticillioides	117187				0	known	single	False	1	True	76.0	0.0	0.24	0.0	0.0	16115888
ERR4315169	mal	SAMEA7035811	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Klebsiella pneumoniae	34.91	0.36	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	2.12	0.0	0.0	15253703
ERR15005489	mal	SAMEA117592966	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	28.83	2.81	Puccinia triticina	208348				0	known	single	False	1	True	27.68	1.7	5.68	0.0	0.0	27902176
ERR8571413	mal	SAMEA12991600	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	30.14	2.45	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	0.46	0.0	4.4	0.0	0.0	23706036
SRR29026267	mal	SAMN41391864	PRJNA1111437	SRP507700	ILLUMINA	Agrobacterium tumefaciens	Agrobacterium tumefaciens	38.99	4.76	Agrobacterium tumefaciens	358				0	novel_host_range	single	False	1	True	0.0	0.0	39.6	0.0	0.0	19147730
ERR2593143	mal	SAMEA4681390	PRJEB26891	ERP108922	ILLUMINA	Pyricularia oryzae	Oryza sativa	50.72	39.86	Pyricularia oryzae	318829				0	known	single	False	12	False	3.47	0.0	5.29	0.0	0.0	55106662
ERR8571408	mal	SAMEA12991595	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	31.02	2.79	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	0.42	0.0	8.87	0.0	0.0	25420328
SRR1562247	mal	SAMN02943246	PRJNA256347	SRP045050	ILLUMINA	Puccinia striiformis f. sp. tritici	BOP clade	7.89	3.62	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.23	0.0	0.18	0.0	0.0	39139508
SRR11347468	mal	SAMN13353347	PRJNA591157	SRP233267	ILLUMINA	Fusarium oxysporum	Euphyllophyta	6.64	6.37	Fusarium oxysporum	5507				0	unresolved	single	False	8	False	0.0	0.0	0.4	0.0	0.0	26152406
SRR34026575	mal	SAMN49375718	PRJNA1279063	SRP592876	ILLUMINA	Pyricularia oryzae	PACMAD clade	12.03	6.19	Pyricularia oryzae	318829				0	unresolved	single	False	1	True	0.0	0.0	0.42	0.0	0.0	14651971
SRR29057164	mal	SAMN41403816	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Haloarcula pellucida	15.29	0.45	Puccinia triticina	208348				0	unresolved	single	False	1	True	50.26	0.0	3.33	0.0	0.0	17534738
ERR1954078	mal	SAMEA104037032	PRJEB20582	ERP022751	ILLUMINA	Pyricularia oryzae	Brachypodium distachyon	23.92	2.17	Pyricularia oryzae	318829				0	novel_host_range	single	False	30	False	0.61	0.0	1.55	0.0	0.0	9283004
ERR4315359	mal	SAMEA7036001	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Gammaproteobacteria	1.68	1.16	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	14.27	0.0	8.5	0.0	0.0	20829696
ERR4315198	mal	SAMEA7035840	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	14.03	10.7	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	6.9	0.0	0.0	18433795
ERR4315251	mal	SAMEA7035893	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Terrabacteria group	17.76	0.12	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	14.0	0.0	0.0	17309877
SRR21777805	mal	SAMN31120131	PRJNA886106	SRP400587	ILLUMINA	Rhizoctonia solani	Nicotiana tabacum	52.73	4.97	Rhizoctonia solani	456999				0	novel_host_range	single	False	1	True	1.27	0.0	0.0	0.0	0.0	29736012
SRR28197402	mal	SAMN40217493	PRJNA1082681	SRP492835	ILLUMINA	Salmonella enterica subsp. enterica serovar Newport	Mesangiospermae	5.83	5.03	Salmonella enterica subsp. enterica serovar Newport	108619				0	unresolved	single	False	1	True	0.0	0.0	2.63	0.0	0.0	42944242
SRR38293579	mal	SAMN20585433	PRJNA1457771	SRP695472	OXFORD_NANOPORE	Puccinia striiformis f. sp. tritici	Triticum dicoccoides	8.77	0.29	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	10	False	7.73	0.0	1.43	0.0	0.0	5008415
SRR29057180	mal	SAMN41404017	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Haloarcula pellucida	15.86	0.5	Puccinia triticina	208348				0	unresolved	single	False	1	True	53.49	0.0	0.72	0.0	0.0	60873239
SRR39231533	mal	SAMN60980695	PRJNA1479505	SRP710910	ILLUMINA	Phytophthora sojae	Glycine max	94.03	5.12	Phytophthora sojae	67593				0	known	single	False	18	False	0.0	0.0	0.11	0.0	0.0	20929489
SRR34575266	mal	SAMN50010376	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Hordeum vulgare	44.38	30.69	Puccinia graminis f. sp. tritici	56615				0	novel_host_range	single	False	1	True	21.49	0.0	1.2	0.0	0.0	11306985
SRR26501293	mal	SAMN37953618	PRJNA1031678	SRP468185	ILLUMINA	Fusarium asiaticum	Oryza sativa	84.06	20.4	Fusarium asiaticum	282267				0	novel_host_range	single	False	24	False	0.0	0.0	1.83	0.0	0.0	14103061
SRR29057027	mal	SAMN41404063	PRJNA1111826	SRP508141	DNBSEQ	Puccinia triticina	Triticum aestivum	5.83	0.37	Puccinia triticina	208348				0	known	single	False	1	True	67.07	0.0	10.96	0.0	0.0	20736845
SRR9644715	mal	SAMN12216782	PRJNA552738	SRP213053	ILLUMINA	Mycosarcoma maydis	Phaseolus vulgaris	65.71	48.67	Mycosarcoma maydis	5270				0	novel_host_range	single	False	1	True	22.62	0.0	0.0	0.0	0.0	62110898
SRR12855390	mal	SAMN16493250	PRJNA670341	SRP287947	ILLUMINA	Fusarium oxysporum f. sp. pisi	NPAAA clade	17.51	11.74	Fusarium oxysporum f. sp. pisi	179143				0	unresolved	single	False	1	True	0.5	0.0	2.37	0.0	0.0	21287606
SRR32938364	mal	SAMN47734615	PRJNA1244880	SRP575731	ILLUMINA	Phytophthora capsici	Vicia villosa	43.91	13.53	Phytophthora capsici	4784				0	unresolved	single	False	1	True	0.12	0.0	0.51	3.21	0.0	79051787
SRR32938319	mal	SAMN47734572	PRJNA1244880	SRP575731	ILLUMINA	Phytophthora capsici	Cucurbitales	33.41	32.22	Phytophthora capsici	4784				0	unresolved	single	False	1	True	4.48	0.0	4.67	1.33	0.0	84441435
ERR1224572	mal	SAMEA3731381	PRJEB12497	ERP013983	ILLUMINA	Puccinia striiformis	BOP clade	13.19	6.76	Puccinia striiformis	27350				0	unresolved	single	False	1	True	0.14	0.0	0.0	0.0	0.0	14516539
ERR3500544	mal	SAMEA5920112	PRJEB34186	ERP117056	ILLUMINA	Pyrenophora teres f. teres	Pyrenophora tritici-repentis	47.47	0.63	Pyrenophora teres f. teres	97479				0	novel_host_range	single	False	12	False	0.88	0.0	2.2	0.0	0.0	14481598
ERR5696297	mal	SAMEA8550322	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	83.49	11.17	Phakopsora pachyrhizi	170000				0	novel_host_range	single	False	6	False	0.0	0.0	1.23	0.0	0.0	4916078
SRR12682235	mal	SAMN16230225	PRJNA664705	SRP284224	ION_TORRENT	Pseudomonas fluorescens	Terrabacteria group	3.59	0.26	Pseudomonas fluorescens	294				0	unresolved	single	False	1	True	0.0	0.0	26.55	0.0	0.0	1477875
SRR19648076	mal	SAMN29040341	PRJNA849030	SRP380159	ILLUMINA	Pyricularia oryzae	Pyricularia oryzae	11.82	10.64	Pyricularia oryzae	318829				0	novel_host_range	single	False	1	True	13.78	0.0	0.89	0.0	0.0	32607285
ERR4315314	mal	SAMEA7035956	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	10.58	5.61	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	8.14	0.0	8.79	0.0	0.0	10596963
SRR32908649	mal	SAMN16869256	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	49.65	42.13	Ascochyta lentis	205686				0	unresolved	single	False	45	False	0.0	0.0	0.61	0.0	0.0	21782269
SRR28892974	mal	SAMN41205814	PRJNA1107791	SRP505645	ILLUMINA	Hyaloperonospora arabidopsidis	Arabidopsis thaliana	85.3	74.22	Hyaloperonospora arabidopsidis	272952				0	known	single	False	1	True	0.0	0.0	1.69	0.0	0.0	24348830
SRR28258202	mal	SAMN40299489	PRJNA1085269	SRP493861	ILLUMINA	Aspergillus flavus	Zea mays	64.61	49.44	Aspergillus flavus	5059				0	known	single	False	1	True	6.28	0.0	2.1	0.0	0.0	20272462
SRR33696069	mal	SAMN48730034	PRJNA1267768	SRP587572	ELEMENT	Puccinia graminis f. sp. tritici	Triticum aestivum	37.8	2.29	Puccinia graminis f. sp. tritici	56615				0	known	single	False	6	False	34.08	0.0	3.86	0.0	0.0	75951221
SRR32620577	mal	SAMN47205418	PRJNA1231252	SRP568890	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	17.6	1.16	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	51.93	0.0	1.18	0.0	0.0	13661330
SRR37959380	mal	SAMN57115747	PRJNA1007488	SRP689638	ILLUMINA	Colletotrichum asianum	Mangifera indica	91.65	85.93	Colletotrichum asianum	702518				0	known	single	False	1	True	0.0	0.0	0.17	0.0	0.0	15256293
SRR29057090	mal	SAMN41403854	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	6.78	0.67	Puccinia triticina	208348				0	unresolved	single	False	1	True	55.53	0.0	2.82	0.0	0.0	26354395
SRR8136945	mal	SAMN10349351	PRJNA501892	SRP167250	ILLUMINA	Sclerotinia sclerotiorum	Glycine max	73.06	61.06	Sclerotinia sclerotiorum	5180				0	known	single	False	1	True	2.32	0.0	0.12	0.0	0.0	17008283
SRR21677719	mal	SAMN30964044	PRJNA883377	SRP398720	ILLUMINA	Fusarium graminearum PH-1	Fusarium graminearum	59.14	19.05	Fusarium graminearum PH-1	229533				0	novel_host_range	single	False	1	True	32.13	0.0	0.15	0.0	0.0	30396743
SRR24010215	mal	SAMN33975284	PRJNA950118	SRP430045	ILLUMINA	Puccinia striiformis	Triticum aestivum	3.74	0.4	Puccinia striiformis	27350				0	known	single	False	1	True	80.58	0.0	0.16	0.0	0.0	20766567
SRR9997713	mal	SAMN12592020	PRJNA560644	SRP218751	ILLUMINA	Exserohilum turcicum	Zea mays	94.43	85.44	Exserohilum turcicum	93612				0	known	single	False	1	True	0.0	0.0	0.0	0.0	0.0	15665376
ERR1607746	mal	SAMEA4415664	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	29.83	2.44	Puccinia striiformis	27350				0	unresolved	single	False	1	True	0.15	0.0	0.52	0.0	0.0	11271608
ERR3500553	mal	SAMEA5920112	PRJEB34186	ERP117056	ILLUMINA	Pyrenophora teres f. teres	Mycobacteroides abscessus	46.25	1.45	Pyrenophora teres f. teres	97479				0	unresolved	single	False	12	True	0.58	0.0	2.32	0.0	0.0	17878483
SRR21195567	mal	SAMN30451166	PRJNA872313	SRP393916	ILLUMINA	Colletotrichum asianum	Mangifera indica	87.55	82.88	Colletotrichum asianum	702518				0	known	single	False	3	False	5.03	0.0	0.0	0.0	0.0	38693074
ERR12013063	mal	SAMEA114317583	PRJEB65589	ERP150722	ILLUMINA	Puccinia graminis f. sp. tritici	Triticum aestivum	14.95	1.39	Puccinia graminis f. sp. tritici	56615				0	known	single	False	1	True	40.12	0.0	1.69	0.0	0.0	34318916
ERR4315554	mal	SAMEA7036197	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Klebsiella pneumoniae	17.21	0.13	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	12.52	0.0	0.0	20097597
SRR6941171	mal	SAMN08777469	PRJNA441160	SRP137196	ILLUMINA	Zymoseptoria tritici	Brachypodium distachyon	68.05	0.33	Zymoseptoria tritici	1047171				0	known	single	False	1	True	0.39	0.0	1.85	0.0	0.0	57732424
ERR4315602	mal	SAMEA7036245	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Brachypodium distachyon	24.61	0.11	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	0.18	0.0	8.13	0.0	0.0	19273218
SRR8718850	mal	SAMN11111081	PRJNA526829	SRP188298	ILLUMINA	Pyricularia oryzae	Oryza sativa	93.34	87.42	Pyricularia oryzae	318829				0	known	single	False	1	True	0.67	0.0	0.11	0.0	0.0	22508052
SRR11214629	mal	SAMN14258323	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	65.72	60.67	Fusarium verticillioides	117187				0	known	single	False	1	True	15.09	0.0	0.27	0.0	0.0	22122438
SRR11214623	mal	SAMN14258274	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	63.15	57.71	Fusarium verticillioides	117187				0	known	single	False	1	True	14.17	0.0	0.3	0.0	0.0	15262880
SRR18253618	mal	SAMN26502413	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.55	7.92	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.43	0.0	0.0	53367326
SRR11214615	mal	SAMN14258284	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	17.35	15.35	Fusarium verticillioides	117187				0	known	single	False	1	True	69.28	0.0	0.47	0.0	0.0	17062290
SRR22834525	mal	SAMN32336372	PRJNA914331	SRP414168	ILLUMINA	Blumeria graminis	Triticum aestivum	78.22	8.14	Blumeria graminis	34373				0	known	single	False	1	True	0.0	0.0	1.36	0.0	0.0	37032899
SRR28352510	mal	SAMN40468098	PRJNA1088402	SRP495406	BGISEQ	Colletotrichum gloeosporioides	Morus notabilis	15.08	6.34	Colletotrichum gloeosporioides	474922				0	unresolved	single	False	3	False	1.03	0.0	0.31	0.0	0.0	19554657
SRR34414167	mal	SAMN02795944	PRJNA1287296	SRP598505	ILLUMINA	Rhizoctonia solani AG-8 WAC10335	Brassica napus	93.04	18.91	Rhizoctonia solani AG-8 WAC10335	1287689				0	novel_host_range	single	False	6	False	0.11	0.0	0.0	0.0	0.0	41278768
SRR37325209	mal	SAMN55898253	PRJNA1426910	SRP678659	ILLUMINA	Cytospora mali	Malus domestica	85.78	9.15	Cytospora mali	578113				0	known	single	False	1	True	0.48	0.0	0.72	0.0	0.0	32737757
SRR29888307	mal	SAMN42623538	PRJNA1137604	SRP520925	ILLUMINA	Botryosphaeria dothidea	Juglans regia	97.08	59.76	Botryosphaeria dothidea	55169				0	unresolved	single	False	1	True	0.1	0.0	0.0	0.0	0.0	33281177
SRR19648068	mal	SAMN29040349	PRJNA849030	SRP380159	ILLUMINA	Pyricularia oryzae	Hordeum vulgare	25.98	16.25	Pyricularia oryzae	318829				0	known	single	False	1	True	0.71	0.0	1.96	0.0	0.0	21195167
SRR29888326	mal	SAMN42623544	PRJNA1137604	SRP520925	ILLUMINA	Botryosphaeria dothidea	Juglans regia	85.69	53.33	Botryosphaeria dothidea	55169				0	unresolved	single	False	1	True	1.95	0.0	0.1	0.0	0.0	35088723
ERR4315200	mal	SAMEA7035842	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Brachypodium distachyon	39.82	0.21	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	0.11	0.0	6.24	0.0	0.0	18165952
SRR13003603	mal	SAMN16691604	PRJNA675178	SRP291503	ILLUMINA	Fusarium verticillioides	Zea mays	16.65	15.65	Fusarium verticillioides	117187				0	known	single	False	6	False	76.78	0.0	0.16	0.0	0.0	51961651
SRR18253572	mal	SAMN26502463	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.76	8.14	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.4	0.0	0.0	48521451
SRR5115634	mal	SAMN06144905	PRJNA338256	SRP090441	ILLUMINA	Fusarium oxysporum f. sp. cepae	Mesangiospermae	1.73	1.53	Fusarium oxysporum f. sp. cepae	396571				0	unresolved	single	False	1	True	0.19	0.0	0.0	0.0	0.0	3624880
SRR3999588	mal	SAMN05511383	PRJNA336478	SRP080917	ILLUMINA	Botrytis cinerea	Vitis vinifera	59.13	55.41	Botrytis cinerea	40559				0	known	single	False	1	True	0.12	0.8	0.0	0.0	0.0	27869799
SRR29077171	mal	SAMN41447196	PRJNA1113144	SRP508492	ILLUMINA	Fusarium oxysporum	Musa acuminata	75.43	68.82	Fusarium oxysporum	5507				0	known	single	False	1	True	9.23	0.0	2.75	0.0	0.0	28598397
SRR6942224	mal	SAMN06314024	PRJNA372595	SRP137319	ILLUMINA	Exserohilum turcicum	Zea mays	92.65	84.78	Exserohilum turcicum	93612				0	known	single	False	1	True	0.81	0.0	0.0	0.0	0.0	61415935
SRR13577177	mal	SAMN17506957	PRJNA694214	SRP303810	ILLUMINA	Puccinia triticina	Mycobacteroides abscessus	47.51	1.3	Puccinia triticina	208348				0	unresolved	single	False	1	True	0.24	0.0	3.97	0.0	0.0	42665619
ERR3300892	mal	SAMEA5585409	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Klebsiella pneumoniae	12.03	0.36	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	13.56	0.0	0.0	6577934
ERR15005527	mal	SAMEA117593011	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Puccinia triticina	31.65	3.97	Puccinia triticina	208348				0	novel_host_range	single	False	1	True	5.46	0.25	9.53	0.0	0.0	22269096
ERR3300897	mal	SAMEA5585409	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Mesangiospermae	12.5	12.1	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	13.53	0.0	0.0	5861618
SRR29057098	mal	SAMN41403847	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Homo sapiens	5.9	0.14	Puccinia triticina	208348				0	unresolved	single	False	1	True	54.28	0.0	4.02	0.0	0.0	17383583
SRR24010247	mal	SAMN33975255	PRJNA950118	SRP430045	ILLUMINA	Puccinia striiformis	Terrabacteria group	7.39	0.39	Puccinia striiformis	27350				0	unresolved	single	False	1	True	8.37	0.0	13.29	0.0	0.0	31681557
ERR3300896	mal	SAMEA5585409	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Mesangiospermae	12.71	12.3	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	13.56	0.0	0.0	5786948
SRR8733380	mal	SAMN11126423	PRJNA527147	SRP188527	ILLUMINA	Ustilaginoidea virens	Oryza sativa	76.41	55.1	Ustilaginoidea virens	1159556				0	known	single	False	1	True	0.3	0.71	3.41	0.0	0.0	43082698
SRR11214664	mal	SAMN14258329	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	20.39	18.72	Fusarium verticillioides	117187				0	known	single	False	1	True	68.91	0.0	0.24	0.0	0.0	24059686
SRR15319010	mal	SAMN20514962	PRJNA751374	SRP330762	ILLUMINA	Trichoderma virens	Zea mays	9.29	7.01	Trichoderma virens	29875				0	known	single	False	2	False	16.72	0.0	0.76	0.0	0.0	2281087
SRR15319009	mal	SAMN20514962	PRJNA751374	SRP330762	ILLUMINA	Trichoderma virens	Zea mays	9.24	6.99	Trichoderma virens	29875				0	known	single	False	2	True	16.71	0.0	0.77	0.0	0.0	16000000
SRR33379556	mal	SAMN48207002	PRJNA1256908	SRP582240	ILLUMINA	Phytophthora capsici	Capsicum annuum	29.69	19.09	Phytophthora capsici	4784				0	known	single	False	27	False	0.0	0.0	3.26	0.0	0.0	23221128
ERR1224580	mal	SAMEA3731389	PRJEB12497	ERP013983	ILLUMINA	Puccinia striiformis	BOP clade	13.97	7.47	Puccinia striiformis	27350				0	unresolved	single	False	1	True	0.0	0.0	2.14	0.0	0.0	26099252
SRR31020426	mal	SAMN44319833	PRJNA1173795	SRP539001	ILLUMINA	Pseudomonas syringae	Capsicum annuum	59.7	0.16	Pseudomonas syringae	317				0	known	single	False	1	True	0.0	0.0	5.06	0.0	0.0	34890481
ERR2593136	mal	SAMEA4681390	PRJEB26891	ERP108922	ILLUMINA	Pyricularia oryzae	Oryza sativa	31.47	24.71	Pyricularia oryzae	318829				0	known	single	False	12	False	31.61	0.0	1.83	0.0	0.0	58577092
SRR7500370	mal	SAMN05415085	PRJNA329579	SRP079325	ILLUMINA	Plasmopara viticola	Vitis vinifera	87.62	85.17	Plasmopara viticola	143451				0	known	single	False	9	False	0.0	0.0	0.0	0.0	0.0	30664708
SRR13349973	mal	SAMN17140949	PRJNA687280	SRP300250	ILLUMINA	Sclerotinia sclerotiorum	Cicer arietinum	97.13	94.91	Sclerotinia sclerotiorum	5180				0	novel_host_range	single	False	1	True	0.0	0.0	0.22	0.0	0.0	55498969
SRR5010574	mal	SAMN05859631	PRJNA347320	SRP093177	ILLUMINA	Puccinia graminis f. sp. tritici	BOP clade	5.57	2.82	Puccinia graminis f. sp. tritici	56615				0	unresolved	single	False	1	True	0.69	0.0	1.36	0.0	0.0	52875178
SRR39231535	mal	SAMN60980695	PRJNA1479505	SRP710910	ILLUMINA	Phytophthora sojae	Glycine max	89.94	4.98	Phytophthora sojae	67593				0	known	single	False	18	True	0.0	0.0	0.27	0.0	0.0	26122487
SRR12561331	mal	SAMN15955138	PRJNA660623	SRP279566	ILLUMINA	Ralstonia solanacearum	Solanum tuberosum	1.19	0.56	Ralstonia solanacearum	305				0	known	single	False	1	True	0.0	0.0	81.93	0.0	0.0	25157995
SRR27482737	mal	SAMN39335229	PRJNA1063333	SRP482935	ILLUMINA	Ceratocystis fimbriata	Ipomoea triloba	79.52	47.59	Ceratocystis fimbriata	5158				0	unresolved	single	False	1	True	0.0	1.24	1.47	0.0	0.0	79426808
ERR4421882	mal	SAMEA7131683	PRJEB39756	ERP123313	ILLUMINA	Puccinia striiformis f. sp. tritici	Bacteria	5.49	3.58	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	3.58	0.0	0.0	8797530
ERR8571412	mal	SAMEA12991599	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	29.57	2.64	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	0.49	0.0	9.16	0.0	0.0	23232188
ERR4315643	mal	SAMEA7036286	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Klebsiella pneumoniae	28.22	0.33	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	8.94	0.0	0.0	20302466
ERR789376	mal	SAMEA3305456	PRJEB8798	ERP009837	ILLUMINA	Zymoseptoria tritici IPO323	BOP clade	10.69	0.89	Zymoseptoria tritici IPO323	336722				0	unresolved	single	False	1	True	2.36	0.0	0.63	0.0	0.0	24856773
ERR8571400	mal	SAMEA12991587	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	56.36	5.17	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	0.11	0.0	5.43	0.0	0.0	15289553
ERR4315257	mal	SAMEA7035899	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Klebsiella pneumoniae	25.13	0.19	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	6.87	0.0	0.0	23723031
ERR4315271	mal	SAMEA7035913	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	7.85	5.54	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.6	0.0	1.62	0.0	0.0	23774451
SRR11775122	mal	SAMN14894985	PRJNA631873	SRP261223	ILLUMINA	Fusarium graminearum	Fusarium graminearum	15.06	5.35	Fusarium graminearum	5518				0	novel_host_range	single	False	3	True	12.17	0.0	0.17	0.0	0.0	20234225
SRR11887736	mal	SAMN02981452	PRJNA171217	SRP265434	ILLUMINA	Colletotrichum orbiculare MAFF 240422	Nicotiana attenuata	15.66	1.07	Colletotrichum orbiculare MAFF 240422	1213857				0	unresolved	single	False	9	False	0.0	0.0	1.15	0.0	0.0	86257356
ERR1554653	mal	SAMEA4364761	PRJEB14966	ERP016648	ILLUMINA	Phytophthora infestans	Solanum tuberosum	77.52	46.78	Phytophthora infestans	4787				0	known	single	False	15	False	0.0	0.0	8.91	0.56	0.0	7391630
SRR32908646	mal	SAMN16869256	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	49.07	41.33	Ascochyta lentis	205686				0	unresolved	single	False	45	False	0.11	0.0	0.6	0.0	0.0	91156114
SRR34026592	mal	SAMN49375703	PRJNA1279063	SRP592876	ILLUMINA	Pyricularia oryzae	PACMAD clade	11.12	5.85	Pyricularia oryzae	318829				0	unresolved	single	False	1	True	0.87	0.0	0.39	0.0	0.0	15820584
